F,V,T1,T2,x,Status
4.036427191153519,-0.00011487435975000154,10.908043146133423,0,48,drift4.00
4.033513706382093,-0.0001136900879999958,11.2095365524292,0,48,drift4.00
4.030394255463588,-0.00011395325950000132,11.48967981338501,0,48,drift4.00
4.028338338831825,-0.00011303215924999416,11.769563436508179,0,48,drift4.00
4.025035390800467,-0.00011684814599999954,12.07151460647583,0,48,drift4.00
4.021766146320449,-0.00011474277400000052,12.492665767669678,0,48,drift4.00
4.019541711931983,-0.00011575159808333707,12.925381898880005,0,48,drift4.00
4.017785382423244,-0.0001093477582500002,13.197738885879517,0,48,drift4.00
4.0153287680144345,-0.00011719904133333445,13.447074174880981,0,48,drift4.00
4.013104333625969,-0.00011724290324999914,13.690876960754395,0,48,drift4.00
4.010984754730563,-0.00011526911699999767,13.916273832321167,0,48,drift4.00
4.009632867837908,-0.0001161024934166685,14.158633708953857,0,48,drift4.00
4.006599548217274,-0.00011614635533332973,14.383574962615967,0,48,drift4.00
4.004963053557746,-0.00011803241775000181,14.657397747039795,0,48,drift4.00
4.003296600185916,-0.00011075133958332942,14.93738317489624,0,48,drift4.00
4.002420307851067,-0.00011544456466666686,15.21737790107727,0,48,drift4.00
3.9529809728324667,0.00011495331120000424,267.36173582077026,284.60525393486023,48,up
3.912903675490995,-0.0001157077361666689,0.28357958793640137,0,48,drift4.50
3.911724051194082,-0.00011706745558333342,0.5631411075592041,0,49,drift4.50
4.2086523385029,-0.00011053203000000247,0.8652994632720947,0,50,drift4.50
4.392404100410697,-0.00012083958041666717,1.145557165145874,0,51,drift4.50
4.543564528172337,-0.00012140978533333249,1.4253206253051758,0,52,drift4.50
4.674001016698677,-0.00013145416424999862,1.8922040462493896,0,52,drift4.50
4.631092651003324,-0.00012772590133333303,2.37516188621521,0,53,drift4.50
4.7863312084771525,-0.00012592756274999728,2.9130334854125977,0,53,drift4.50
4.733588895468483,-0.00012829610625000182,3.3030076026916504,0,53,drift4.50
4.701196037791331,-0.0001234712954166703,3.765455484390259,0,53,drift4.50
4.681985013527311,-0.00012456784333333276,4.508880138397217,0,53,drift4.50
4.667320223855204,-0.00012474329099999848,5.155531406402588,0,53,drift4.50
4.652258481245089,-0.0001277259013333365,5.518336296081543,0,53,drift4.50
4.643866296961332,-0.00013026989249999982,6.051071643829346,0,53,drift4.50
4.6334668789533024,-0.00012711183449999955,6.981438398361206,0,53,drift4.50
4.625093418864736,-0.00012342743350000213,7.461146831512451,0,53,drift4.50
4.619532332893572,-0.0001248310148333348,8.545114994049072,0,53,drift4.50
4.610248876918814,-0.00012316426200000008,9.423907279968262,0,53,drift4.50
4.605646469741331,-0.00012715569641667118,9.68786883354187,0,53,drift4.50
4.60025390152687,-0.00013000672100000124,10.054861307144165,0,53,drift4.50
4.591434805592802,-0.00012671707725000342,10.338284492492676,0,53,drift4.50
4.588019512390308,-0.0001252257720833344,11.038936614990234,0,53,drift4.50
4.466199778655145,0.00012191998714800728,298.1617431640625,315.40522813796997,53,up
4.419468052137028,-0.0001242608099166695,0.28481125831604004,0,53,drift5.00
4.419973605407134,-0.0001236906050000007,0.661996603012085,0,53,drift5.00
4.587779842691888,-0.00011961144675000021,0.9286868572235107,0,54,drift5.00
4.846593158273766,-0.00011693586983333587,1.1625549793243408,0,55,drift5.00
5.050567050985793,-0.00013171733575000413,1.4265499114990234,0,56,drift5.00
5.284140151452759,-0.00013500697949999849,1.7285494804382324,0,58,drift5.00
5.332598368602161,-0.0001328577455833313,2.0105416774749756,0,58,drift5.00
5.2825822984130255,-0.0001384282090000008,2.2886881828308105,0,58,drift5.00
5.251814700878288,-0.00013579649400000116,2.5905888080596924,0,58,drift5.00
5.231319196824295,-0.0001337349839166703,2.8704588413238525,0,58,drift5.00
5.2153774170402905,-0.0001313225784999976,3.1504547595977783,0,58,drift5.00
5.200645220265504,-0.00012948037800000062,3.4933888912200928,0,58,drift5.00
5.188414575967981,-0.0001340420173333301,3.732382297515869,0,58,drift5.00
5.178033882155142,-0.00012948037800000062,4.012383460998535,0,58,drift5.00
5.16814001741722,-0.00013619125125000076,4.314290285110474,0,58,drift5.00
5.160609146112161,-0.00013395429350000418,4.594308853149414,0,58,drift5.00
5.152082147623042,-0.0001336911219999952,4.874310493469238,0,58,drift5.00
5.144772221821216,-0.00013342795049999662,5.176206827163696,0,58,drift5.00
5.138937762600291,-0.00013162961191666434,5.456239700317383,0,58,drift5.00
5.132871123359021,-0.0001301383067499988,5.736242771148682,0,58,drift5.00
5.125628604659877,-0.00013698076574999996,6.038256883621216,0,58,drift5.00
5.120501920017099,-0.00013509470333333481,6.318293333053589,0,58,drift5.00
5.115783422829445,-0.00013763869449999813,6.598186254501343,0,58,drift5.00
5.109750487139515,-0.00013500697950000196,6.913030624389648,0,58,drift5.00
5.10584087518403,-0.0001313225784999976,7.180310964584351,0,58,drift5.00
5.101425709958439,-0.00013250685024999986,7.460089445114136,0,58,drift5.00
5.095609974932704,-0.00013026989249999982,7.7620768547058105,0,58,drift5.00
5.091820197826429,-0.00013334022666666723,8.041807889938354,0,58,drift5.00
5.087876882319604,-0.00013399815541666887,8.322007417678833,0,58,drift5.00
5.083386820313257,-0.0001310594070000025,8.624022722244263,0,58,drift5.00
5.0800576584086325,-0.00013013830675000226,8.903940677642822,0,58,drift5.00
5.07628286065851,-0.0001345244984166695,9.183960676193237,0,58,drift5.00
5.072212220624399,-0.00013895455199999796,9.485838174819946,0,58,drift5.00
5.06940733618507,-0.0001321998168333366,9.76589322090149,0,58,drift5.00
5.065598834883607,-0.00012948037800000062,10.045970439910889,0,58,drift5.00
5.0619962997292225,-0.0001330331932500005,10.347773551940918,0,58,drift5.00
5.059060345923572,-0.00013474380800000685,10.627801418304443,0,58,drift5.00
5.055858508546235,-0.00013632283700000178,10.907836437225342,0,58,drift5.00
5.053248355736875,-0.00013066464974999942,11.209778785705566,0,58,drift5.00
5.050432236780433,-0.00012329584774999763,11.489726543426514,0,58,drift5.00
5.0468596603383515,-0.00012588370083333258,11.769762992858887,0,58,drift5.00
5.0437514439369595,-0.00012987513525000022,12.071874380111694,0,58,drift5.00
5.042107459599356,-0.00013009444483333757,12.372549533843994,0,58,drift5.00
5.038770808016658,-0.0001304892020833337,12.631665229797363,0,58,drift5.00
5.035093376081517,-0.00012671707724999648,12.933697700500488,0,58,drift5.00
5.033310832699516,-0.0001311909927500035,13.213561058044434,0,58,drift5.00
5.031356026721772,-0.00012803293475000324,13.513958215713501,0,58,drift5.00
5.0288320052102815,-0.0001255328054999942,13.79551649093628,0,58,drift5.00
5.025828644301949,-0.00013035761633333268,14.075438261032104,0,58,drift5.00
5.023637913464824,-0.00013132257850000106,14.355490446090698,0,58,drift5.00
5.020922905162404,-0.00013184892149999822,14.657394170761108,0,58,drift5.00
5.019357562444595,-0.00012829610624999835,14.937408924102783,0,58,drift5.00
5.016930906748088,-0.00013513856525000298,15.217475652694702,0,58,drift5.00
5.013852649058998,-0.00012987513525000022,15.578908443450928,0,58,drift5.00
5.0106283426474345,-0.00013101554508333085,16.100822687149048,0,58,drift5.00
5.008269094053608,-0.00013233140258333415,16.838818550109863,0,58,drift5.00
4.950637908660419,0.00012992882223600635,334.2288339138031,351.46831035614014,58,up
4.9101580561017375,-0.00013136644041666923,0.2847902774810791,0,58,drift5.50
4.908135843021315,-0.0001283838300833312,0.6174378395080566,0,58,drift5.50
5.2463622152392215,-0.0001456654252499981,0.8745794296264648,0,59,drift5.50
5.564175469861968,-0.00013855979474999836,1.1919679641723633,0,60,drift5.50
5.687328246459745,-0.0001495691358333294,1.4421074390411377,0,61,drift5.50
5.89553755212355,-0.00014645493975000076,1.7284631729125977,0,62,drift5.50
5.869597052108564,-0.0001409722001666676,2.008578300476074,0,62,drift5.50
5.831579446196606,-0.00014092833824999595,2.288529396057129,0,62,drift5.50
5.808747162583012,-0.0001448759107499989,2.590500593185425,0,62,drift5.50
5.7886074182376115,-0.00014491977266666706,2.875185012817383,0,62,drift5.50
5.773777855647841,-0.0001418933004166678,3.1507880687713623,0,62,drift5.50
5.758656195613119,-0.00013698076574999649,3.4523417949676514,0,62,drift5.50
5.748500192142551,-0.00014575314908333095,3.732372283935547,0,62,drift5.50
5.738018387675689,-0.00014193716233333598,4.012359380722046,0,62,drift5.50
5.728397896187527,-0.00014290212449999742,4.314386367797852,0,62,drift5.50
5.721402536864878,-0.00014084061441666657,4.594192028045654,0,62,drift5.50
5.7127070206190576,-0.00014180557658333148,4.8742594718933105,0,62,drift5.50
5.70497018316692,-0.00013855979475000182,5.177722215652466,0,62,drift5.50
5.6996637462503275,-0.00014474432500000134,5.462009906768799,0,62,drift5.50
5.692552296917505,-0.00014198102425000067,5.736232042312622,0,62,drift5.50
5.685886483430185,-0.00014053358099999289,6.038092136383057,0,62,drift5.50
5.6797786509594985,-0.00014426184391666194,6.318207740783691,0,62,drift5.50
5.675430892836588,-0.0001508849933333327,6.597998380661011,0,62,drift5.50
5.669169521965353,-0.00014013882375000022,6.900023698806763,0,62,drift5.50
5.664949088369728,-0.0001412792335833274,7.180083990097046,0,62,drift5.50
5.660668737349498,-0.00013983179033333001,7.460175037384033,0,62,drift5.50
5.655478390443079,-0.00013816503750000222,7.761949300765991,0,62,drift5.50
5.649344344099128,-0.00014062130483333268,8.042016744613647,0,62,drift5.50
