T,FL,FM,FR,xL,xM,xR
296.6331596374512,"[3.943714168790307, 3.843352881179141, 4.15474411949703, 3.8642388788711943, 3.717223154857, 4.130331914402421, 3.9342205334757376, 3.694980923548579]","[0.0021020506818535817, -0.01227852882968291, -0.014592645072918672, 0.0006144045254877356, -0.01178264677756096, -0.019386171576764172, -0.0008732416308780966, -0.011452058742813]","[3.941811750317778, 4.136542533123211, 4.0041916112503655, 3.9721765503484554, 4.153045141835536, 4.019043959091458, 3.950393106848187, 4.148754463570332]",347,0,421
296.96640372276306,"[4.100223528119072, 4.080965010766659, 3.8647813723177413, 4.2721939506744215, 4.337564410983316, 3.925540638330988, 4.152574145710842, 4.374725212071775]","[-0.02054322969838205, -0.00252618180461793, -0.00731970830846343, -0.019716759611512133, -0.0020302997524959815, -0.003022063856739879, -0.015253821142414602, -0.003683239926235808]","[4.040167298243234, 3.8791018372109436, 4.071852306970897, 4.007492132992831, 3.8470867763090335, 4.036536724326522, 4.0371968286750155, 3.871510637203274]",351,0,420
297.29965591430664,"[3.9632439328659936, 3.9350342736455577, 4.180783804931278, 3.815685715405252, 3.63639163132152, 3.921200690758613, 4.06360522047716, 3.7470602944170763]","[-4.677154400818673e-05, -0.013104998916552826, -0.013600880968674775, -4.677154400818673e-05, -0.00748500232583741, -0.01641087926403248, -0.005005592065227674, 0.001936756664479608]","[3.9807579068788645, 4.126971020070062, 3.9678858720832513, 3.977787437310646, 4.150404724441564, 4.073172515667884, 3.9787775938333856, 3.9860387416668086]",346,0,421
297.6329710483551,"[3.66812749794451, 4.156914093283217, 4.080693764043385, 3.93205055968955, 4.2732789375675155, 4.337021917536769, 3.94235793517394, 4.079608777150292]","[-0.012609116864430878, -0.019386171576764172, 0.0021020506818535817, -0.008972648482203256, -0.017733231403024345, 0.0007796985428617231, 0.00044911050811376196, -0.012939704899178846]","[4.16393686358567, 3.9715164459999626, 3.8824023589534087, 4.072842463493637, 3.998910776462422, 3.8662298024153303, 3.9942900460229707, 4.050398915644875]",351,0,420
297.9663281440735,"[4.4021211311223905, 3.987384891237328, 3.725360556555202, 4.095883580546697, 4.006643408589741, 3.6787061201521736, 4.010169615992296, 4.095612333823423]","[-0.01227852882968291, 0.0017714626471056205, -0.013270292933926807, -0.019055583542016204, 0.0044161669250893515, -0.006162650186845552, -0.0162455852466585, 0.003920284872967403]","[3.9111168981128537, 3.9688760286059908, 4.149414567918824, 4.03488646345529, 3.933230393787369, 4.136542533123211, 4.076142985236102, 3.923328828559974]",347,0,421
298.2993040084839,"[3.6925397030391185, 4.014509563564671, 4.261344081743484, 3.845251608242055, 3.8962459922174584, 4.234490656139416, 4.147691704691921, 3.8566439706195386]","[-0.0010385356482520841, -0.015253821142414602, -0.0020302997524959815, 0.0007796985428617231, -0.015419115159788582, -0.021039111750504, 0.0011102865776096843, 0.0040855788903413764]","[4.098256480910617, 4.046108237379671, 3.874811158945739, 3.981087959053111, 4.089345072205962, 3.929929872044904, 3.9094666372416214, 3.984388480795576]",349,0,420
298.63284039497375,"[3.845251608242055, 4.158541573622857, 4.244526784900533, 3.9149620161233245, 3.8224668834870874, 4.086932438678674, 4.243984291453986, 3.921200690758613]","[-0.011121470708065032, -0.01608029122928452, -0.003352651891487847, 0.001606168629731633, -0.007154414291089449, -0.01690676131615443, -0.0035179459088618276, 0.003093814786097479]","[4.0702020460996655, 4.0682217330541866, 3.8962645502717614, 3.9857086894925615, 4.123010393979104, 4.050728967819122, 3.9414816981435314, 3.957324202507363]",349,0,421
298.96601271629333,"[3.7942572242666515, 4.090729892804502, 4.192176167308762, 3.8167707022983457, 3.805378339920862, 4.168306455660701, 4.106190956031087, 3.7975121849459326]","[-0.009633824551699186, -0.01641087926403248, -0.0008732416308780966, 0.0024326387166015567, -0.015253821142414602, -0.019055583542016204, 0.0049120489772113, 0.004250872907715364]","[4.120039924410886, 4.033236202584058, 3.855998185013689, 3.9787775938333856, 4.0969362722136315, 3.9688760286059908, 3.903195645930938, 4.002541350379134]",348,0,420
299.2992436885834,"[3.8506765427075234, 4.252121693152188, 4.123279499597313, 3.786933562738269, 3.9445279089601275, 4.264327795699492, 4.044346703124747, 3.8162282088517987]","[-0.013104998916552826, -0.01707205533352841, 0.00739145923782103, -0.00252618180461793, -0.01608029122928452, -0.017898525420398326, 0.004250872907715364, 0.001606168629731633]","[4.0702020460996655, 4.027625315621867, 3.895274393749022, 4.074822776539116, 4.114098985274449, 3.965245454689279, 3.9474226372799683, 4.095286011342399]",349,0,421
299.6326365470886,"[3.9936235658726167, 4.196244868157863, 3.9925385789795236, 3.7275305303413897, 4.007457148759562, 4.224997020824846, 3.905739627532028, 3.767675045385856]","[-0.015253821142414602, -0.012113234812308929, 0.007226165220447056, -0.005501474117349622, -0.014923233107666634, -0.010295000621195122, 0.005077342994585274, -0.008972648482203256]","[4.076142985236102, 3.9675558199090046, 3.870850532854781, 4.086374602637743, 4.061950741743503, 3.8896635067868313, 3.9408215937950386, 4.097926428736371]",348,0,420
299.96592450141907,"[4.078523790257198, 4.221742060145565, 3.9244556514378943, 3.7728287331280512, 4.129518174232602, 4.209535957598261, 3.814600728512158, 3.872376280569397]","[-0.017402643368276377, -0.00252618180461793, 0.005407931029333249, -0.009303236516951224, -0.01608029122928452, 0.0032591088034714666, 0.00044911050811376196, -0.01641087926403248]","[3.9847185329698225, 3.969206080780237, 3.9599646199013354, 4.126971020070062, 4.070532098273912, 3.906826219847649, 4.039507193894741, 4.132911959206499]",349,0,421
300.29928064346313,"[4.210078451044808, 4.088831165741588, 3.785577329121902, 3.8921772913683568, 4.183496272164012, 4.099681034672525, 3.750857748542904, 3.8989584594501925]","[-0.018559701489894255, 0.007887341289942978, 0.004581460942463325, -0.014757939090292653, -0.014096763020796724, 0.010366751550552722, -0.0013691236830000453, -0.01690676131615443]","[3.9787775938333856, 3.901215332885459, 4.019704063439951, 4.04709839390241, 3.9962703590684496, 3.8332245849906803, 4.036206672152276, 4.078123298281581]",348,0,420
300.6326358318329,"[4.210620944491355, 4.047601663804028, 3.8056495866441353, 4.020476991476686, 4.254562913661649, 4.016408290627584, 3.778524914316793, 4.101851008458712]","[-0.017898525420398326, 0.006069107098829171, -0.0020302997524959815, -0.01641087926403248, -0.010129706603821134, 0.009209693428934851, -0.007154414291089449, -0.01574970319453655]","[3.925969245953946, 3.953693628590652, 4.107167889615273, 4.0639310547889815, 3.9791076460076322, 3.9170578372492906, 4.139182950517183, 4.078453350455828]",349,0,421
300.96598291397095,"[4.250765459535821, 3.8498628025377033, 3.786933562738269, 4.10564846258454, 4.155829106390123, 3.853660256663531, 3.7806948881029805, 4.142266770226453]","[-0.0035179459088618276, 0.005242637011959261, -0.01079088267331707, -0.018063819437772306, 0.002763226751349518, 0.006234401116203159, -0.010295000621195122, -0.01608029122928452]","[3.8989049676657332, 3.9569941503331165, 4.1008968983045895, 3.983728376447083, 3.903195645930938, 3.9470925851057217, 4.089675124380208, 4.01409317647776]",348,0,420
301.2989387512207,"[4.14443674401264, 3.823280623656908, 3.8989584594501925, 4.233948162692869, 4.100494774842345, 3.797240938222659, 4.058722779458238, 4.249680472642727]","[0.008548517359438915, 0.0006144045254877356, -0.01641087926403248, -0.018559701489894255, 0.010201457533178748, -0.0012038296656260716, -0.017567937385650358, -0.004179121978357757]","[3.835534950210406, 4.041817559114467, 4.129941489638281, 3.982408167750097, 3.9289397155221644, 4.103867367872808, 4.0517191243418615, 3.9454423242344894]",349,0,421
301.63234972953796,"[3.9523940639350568, 3.7516714887127245, 4.099138541225978, 4.194346141094949, 3.8175844424681658, 3.8183981826379862, 4.160982794132319, 4.1208382790878515]","[0.008713811376812902, -0.009137942499577237, -0.01591499721191053, -0.0020302997524959815, 0.0049120489772113, -0.015419115159788582, -0.018559701489894255, 0.009374987446308825]","[3.94445216771175, 4.09330569829692, 4.032246046061318, 3.8404857328241033, 3.978447541659139, 4.103207263524315, 3.9467625329314755, 3.905175958976417]",348,0,420
301.9657213687897,"[3.785577329121902, 3.9426291818972135, 4.251307952982368, 4.05329784499277, 3.7779824208702464, 4.057095299118598, 4.250222966089274, 3.8924485380916303]","[0.006069107098829171, -0.01574970319453655, -0.013435586951300794, 0.011523809672170607, -0.004840298047853686, -0.01574970319453655, -0.00252618180461793, 0.004250872907715364]","[4.005181767773105, 4.10749794178952, 3.9999009329851614, 3.9091365850673747, 4.115089141797188, 4.083734185243771, 3.91804799377203, 3.9873589503637943]",349,0,421
302.2989227771759,"[3.8365717130973054, 4.115413344622383, 4.132501888188609, 3.806734573537229, 3.79968215873212, 4.169933936000342, 4.117312071685298, 3.7570964231781927]","[-0.009303236516951224, -0.018394407472520274, 0.009209693428934851, 0.006730283168325107, -0.010956176690691051, -0.01707205533352841, 0.011523809672170607, -0.0005426535961301354]","[4.1378627418201965, 3.9880190547122876, 3.887353141567106, 3.9883491068865338, 4.067231576531447, 3.998910776462422, 3.8411458371725966, 4.020034115614197]",348,0,420
302.63232827186584,"[3.884582383116701, 4.262157821913305, 4.000947227400999, 3.8042933530277683, 4.194888634541496, 4.133586875081702, 3.7888322898011833, 4.085847451785581]","[-0.017237349350902396, -0.01690676131615443, 0.009209693428934851, -0.009964412586447154, -0.01641087926403248, 0.011523809672170607, -0.0013691236830000453, -0.0162455852466585]","[4.071192202622405, 3.984388480795576, 3.9431319590147638, 4.141163263562662, 4.034226359106797, 3.910786845938607, 4.112778776577463, 4.075812933061855]",349,0,421
302.96565794944763,"[4.220657073252471, 3.7549264493920056, 3.938289234324839, 4.220385826529197, 3.8175844424681658, 3.8520327763238904, 4.222555800315385, 3.904383393915661]","[0.006069107098829171, 0.002267344699227569, -0.01641087926403248, -0.0046750040304797055, 0.0055732250467072225, -0.01558440917716257, -0.014592645072918672, 0.01086263360267467]","[3.9130972111583326, 4.022344480833923, 4.058650220001038, 3.8906536633095707, 3.9682159242574975, 4.089015020031716, 3.930589976393397, 3.921348515514495]",348,0,420
303.2989122867584,"[3.7806948881029805, 4.243170551284165, 4.055467818778957, 3.7888322898011833, 4.179156324591638, 4.15474411949703, 3.7812373815495275, 4.08503371161576]","[-0.012113234812308929, -0.01641087926403248, 0.013672631898032375, -0.006823826256341481, -0.01657617328140646, 0.01400321993278035, -0.00252618180461793, -0.017237349350902396]","[4.099246637433357, 4.01409317647776, 3.9256391937796997, 4.132911959206499, 4.043797872159946, 3.9117770024613465, 4.110138359183491, 4.0678916808799395]",349,0,421
303.6320102214813,"[4.227980734780854, 3.753570215775638, 3.9496815967023227, 4.214418398617182, 3.7975121849459326, 3.869663813336663, 4.236118136479056, 3.867222592827202]","[0.00656498915095112, 0.0017714626471056205, -0.01707205533352841, -0.0038485339436097887, 0.0049120489772113, -0.01608029122928452, -0.013104998916552826, 0.008713811376812902]","[3.9154075763780583, 4.023994741705155, 4.054359541735833, 3.884712724173134, 3.971846498174209, 4.076473037410349, 3.9134272633325793, 3.9401614894465453]",348,0,420
303.96549797058105,"[3.807819560430323, 4.247781745579814, 3.9627014394194466, 3.796427198052839, 4.220928319975744, 4.036480548149817, 3.7747274601909653, 4.169933936000342]","[-0.014096763020796724, -0.01608029122928452, 0.011523809672170607, -0.010956176690691051, -0.01608029122928452, 0.014664396002276273, -0.007650296343211398, -0.01591499721191053]","[4.088024863508976, 3.9880190547122876, 3.9490728981512007, 4.138852898342936, 4.013103019955021, 3.929269767696411, 4.136212480948965, 4.031915993887072]",349,0,421
304.29877257347107,"[4.108632176540548, 3.7421778533981547, 4.096697320716517, 4.123821993043859, 3.7408216197817876, 4.0478729105273015, 4.1672214687676075, 3.7551976961152786]","[0.015986748141268145, -0.0038485339436097887, -0.015088527125040621, 0.015325572071772209, -0.0010385356482520841, -0.015088527125040621, 0.009044399411560863, 0.001936756664479608]","[3.912767158984086, 4.082083924372539, 4.009142393864063, 3.8665598545895765, 4.064261106963228, 4.036866776500769, 3.870850532854781, 4.027955367796114]",348,0,420
304.63211607933044,"[3.9678551271616413, 4.248324239026361, 3.820025662977627, 3.91143580872077, 4.264870289146039, 3.864510125594468, 3.8449803615187816, 4.249951719366001]","[-0.01574970319453655, -0.0015344177003740328, 0.004581460942463325, -0.01608029122928452, -0.01079088267331707, 0.008217929324690953, -0.015088527125040621, -0.01608029122928452]","[4.0517191243418615, 3.9309200285676433, 4.023004585182416, 4.110138359183491, 3.948412793802708, 3.987028898189548, 4.128291228767049, 3.982408167750097]",349,0,421
304.9654064178467,"[3.9529365573816038, 3.7717437462349577, 4.192718660755308, 3.991724838809703, 3.756011436285099, 4.161525287578865, 4.040006755552372, 3.7451615673541623]","[0.012680867793788478, -0.011947940794934948, -0.01608029122928452, 0.01697851224551203, -0.008311472412707327, -0.01558440917716257, 0.01648263019339008, -0.004509710013105725]","[3.949733002499694, 4.089015020031716, 3.958974463378596, 3.8903236111353245, 4.096276167865138, 3.9820781155758507, 3.868870219809302, 4.091655437425687]",348,0,420
305.2986252307892,"[4.130331914402421, 4.160711547409045, 3.8474215820282422, 4.1965161148811365, 4.248324239026361, 3.843352881179141, 4.126805706999867, 4.286570027007913]","[-0.017567937385650358, 0.012680867793788478, -0.0007079476135041229, -0.017567937385650358, 0.012350279759040517, 0.002763226751349518, -0.01574970319453655, 0.010201457533178748]","[3.9999009329851614, 3.9071562720218957, 4.110468411357738, 4.055019646084326, 3.906496167673403, 4.08670465481199, 4.072842463493637, 3.90484590680217]",350,0,421
305.6318869590759,"[3.8623401518082807, 3.9936235658726167, 4.128975680786055, 3.705288299032969, 3.883226149500334, 4.1528453924341155, 3.723190582769015, 3.8547452435566245]","[0.0055732250467072225, -0.01574970319453655, 0.01003616351580476, 0.008217929324690953, -0.015253821142414602, 0.0055732250467072225, 0.008548517359438915, -0.015088527125040621]","[4.062280793917749, 4.040827402591727, 3.8810821502564226, 4.015413385174747, 4.066571472182954, 3.888013245915599, 3.991319576454752, 4.075152828713363]",347,0,420
305.96525716781616,"[4.168577702383974, 3.79968215873212, 4.0207482381999595, 4.340548124939324, 3.9342205334757376, 3.96134520580308, 4.342175605278964, 3.986299904344235]","[0.003920284872967403, 0.008548517359438915, -0.01574970319453655, 0.0007796985428617231, 0.010201457533178748, -0.014096763020796724, -0.006327944204219532, 0.01135851565479662]","[3.8926339763550497, 3.9761371764394133, 4.053369385213093, 3.8764614198169713, 3.942471854666271, 4.072842463493637, 3.9097966894158676, 3.912107054635593]",350,0,420
306.298465013504,"[3.904383393915661, 4.215232138787003, 3.8552877370031715, 3.7107132334984376, 4.131688148018789, 3.9201157038655197, 3.6860297816805563, 4.103749735521626]","[-0.013435586951300794, -0.010625588655943083, 0.011854397706918568, -0.013104998916552826, -0.012609116864430878, 0.012350279759040517, -0.008311472412707327, -0.015419115159788582]","[4.075812933061855, 3.9833983242728364, 3.952043367719419, 4.140833211388415, 4.0104626025610495, 3.923988932908467, 4.141493315736908, 4.019704063439951]",347,0,421
306.6317706108093,"[3.99389481259589, 3.757910163348013, 4.223912033931752, 4.230421955290314, 3.851761529600617, 4.16749271549088, 4.260530341573665, 3.852304023047164]","[0.01400321993278035, -0.0038485339436097887, -0.015253821142414602, 0.013011455828536453, 0.00044911050811376196, -0.0162455852466585, 0.011027927620048658, 0.0055732250467072225]","[3.921348515514495, 4.077133141758842, 3.990989524280506, 3.8533577676197166, 4.056999959129805, 4.013763124303514, 3.846756724134787, 4.02828541997036]",350,0,420
306.9651870727539,"[4.098596047779432, 4.216045878956823, 3.7584526567945598, 3.9201157038655197, 4.207365983812074, 3.7953422111597455, 3.8707488002297565, 4.217673359296463]","[-0.01608029122928452, 0.008052635307316966, 0.009044399411560863, -0.014923233107666634, 0.0032591088034714666, 0.0097055754810568, -0.015253821142414602, -0.0038485339436097887]","[4.030925837364332, 3.9187080981205233, 4.052379228690354, 4.099576689607603, 3.9246490372569602, 4.01409317647776, 4.115749246145682, 3.9447822198859965]",348,0,421
307.2983100414276,"[3.841996647562774, 3.856372723896265, 4.257546627617657, 3.9355767670921047, 3.7953422111597455, 4.222284553592112, 4.027258159558521, 3.7755412003607853]","[0.01168910368954458, -0.014262057038170704, -0.010625588655943083, 0.013176749845910427, -0.010625588655943083, -0.0162455852466585, 0.015821454123894158, -0.0069891202737154615]","[3.974486915568181, 4.080763715675553, 3.9256391937796997, 3.9074863241961424, 4.090005176554455, 3.9635951938180467, 3.8804220459079297, 4.089675124380208]",349,0,420
307.63146209716797,"[4.175901363912357, 4.092357373144143, 3.766318811769489, 4.126263213553321, 4.148505444861741, 3.7652338248763955, 4.0652327008168, 4.189734946799301]","[-0.019220877559390184, 0.01648263019339008, -0.0026914758219919108, -0.019386171576764172, 0.014168513950154324, 0.003424402820845454, -0.01707205533352841, 0.007060871203073069]","[3.983728376447083, 3.908806532893128, 4.1256508113730765, 4.047758498250904, 3.897254706794501, 4.098256480910617, 4.075152828713363, 3.897584758968747]",349,0,421
307.96485328674316,"[3.768217538832403, 3.9930810724260697, 4.1856662459502, 3.748687774756717, 3.9659564000987277, 4.187836219736387, 3.810532027663057, 3.835486726204212]","[0.005242637011959261, -0.014427351055544685, 0.0006144045254877356, 0.01003616351580476, -0.015419115159788582, -0.003683239926235808, 0.015160278054398221, -0.010129706603821134]","[4.071852306970897, 4.041157454765973, 3.8692002719835488, 4.017723750394472, 4.047758498250904, 3.8923039241808035, 3.95765425468161, 4.075152828713363]",348,0,420
308.29797649383545,"[4.212248424830995, 4.048957897420395, 3.844709114795508, 4.233134422523048, 4.179427571314911, 3.8346729860343913, 4.1368418357609835, 4.251307952982368]","[-0.010295000621195122, 0.013837925915406363, -0.003352651891487847, -0.017567937385650358, 0.01003616351580476, 0.008217929324690953, -0.020873817733130018, 0.004581460942463325]","[3.948082741628461, 3.9163977329007977, 4.125980863547323, 4.018053802568718, 3.9022054894081983, 4.09990674178185, 4.061290637395009, 3.895934498097515]",350,0,421
308.6313660144806,"[3.855016490279898, 3.9559202713376114, 4.1379268226540775, 3.7136969474544452, 3.842267894286047, 4.163424014641779, 3.753298969052365, 3.790459770140824]","[0.017970276349755926, -0.01690676131615443, -0.0003773595787561479, 0.0230943908883494, -0.014262057038170704, 0.00028381649073977444, 0.026400271235829054, -0.013104998916552826]","[4.050068863470629, 4.099576689607603, 3.916727785075044, 4.030265733015839, 4.116079298319928, 3.933890498135862, 4.00188124603064, 4.1193798200623934]",347,0,421
308.9646985530853,"[4.169933936000342, 3.8862098634563416, 3.9309655727964565, 4.3744539653485015, 4.08503371161576, 3.9201157038655197, 4.33946313804623, 4.142266770226453]","[-0.0015344177003740328, 0.02441674302734126, -0.012939704899178846, -0.005501474117349622, 0.024086154992593298, -0.011121470708065032, -0.011121470708065032, 0.019457922506121772]","[3.953693628590652, 3.923988932908467, 4.064921211311721, 3.9187080981205233, 3.883392515476148, 4.078123298281581, 3.9428019068405176, 3.8596287589304]",351,0,420
309.29809951782227,"[3.895432252047638, 4.236118136479056, 4.015865797181037, 3.597060856446874, 4.0025747077406395, 3.9572765049539784, 3.60709698520799, 3.975178788690024]","[-0.005336180099975635, -0.013600880968674775, 0.009044399411560863, -0.0007079476135041229, -0.018559701489894255, 0.006234401116203159, 0.007060871203073069, -0.019220877559390184]","[4.0810937678498, 4.0206942199626905, 3.912107054635593, 4.1418233679111545, 4.055349698258572, 3.922008619862988, 4.128621280941295, 4.061620689569256]",346,0,421
309.63135623931885,"[4.000675980677726, 3.6700262250074243, 4.110802150326736, 4.266226522762406, 3.8476928287515157, 4.133858121804976, 4.286027533561366, 3.853660256663531]","[0.004581460942463325, 0.012515573776414504, -0.018559701489894255, -0.0013691236830000453, 0.012019691724292556, -0.018229113455146294, -0.0026914758219919108, 0.013342043863284414]","[3.9117770024613465, 4.075482880887609, 4.013433072129268, 3.8292639588997224, 4.039507193894741, 4.030925837364332, 3.8444463589150613, 4.01409317647776]",350,0,420
309.9648005962372,"[4.083134984552846, 4.223369540485206, 3.7416353599516077, 3.924998144884441, 4.206552243642253, 3.772014992958231, 3.8938047717079973, 4.209264710874987]","[-0.019055583542016204, -0.0016997117177480203, 0.018631452419251862, -0.01591499721191053, -0.0015344177003740328, 0.01995380455824372, -0.012609116864430878, -0.004509710013105725]","[4.034556411281043, 3.914087367681072, 4.0513890721676145, 4.099576689607603, 3.9183780459462767, 4.026635159099127, 4.104197420047054, 3.9223386720372346]",348,0,421
310.2979416847229,"[3.7942572242666515, 3.9312368195197296, 4.269210236718414, 3.864510125594468, 3.9035696537458406, 4.274635171183882, 3.889193577412349, 3.867222592827202]","[0.020284392592991696, -0.01079088267331707, -0.005666768134723603, 0.021772038749357528, -0.010460294638569102, -0.008642060447455288, 0.019788510540869747, -0.008476766430081308]","[4.006832028644338, 4.059970428698024, 3.8791018372109436, 3.939171332923806, 4.0682217330541866, 3.89923501983998, 3.9223386720372346, 4.072512411319391]",349,0,420
310.63103318214417,"[4.26812524982532, 3.9214719374818867, 3.839555427053313, 4.249951719366001, 3.9374754941550183, 3.84091166066968, 4.245883018516899, 3.9632439328659936]","[-0.01227852882968291, 0.018135570367129913, -0.005997356169471571, -0.013931469003422736, 0.01912733447137381, -0.0066585322389675, -0.01558440917716257, 0.01565616010652017]","[3.9114469502871003, 3.9599646199013354, 4.124000550501844, 3.9622749851210606, 3.949733002499694, 4.125980863547323, 3.968545976431744, 3.9342205503101084]",349,0,421
310.96456384658813,"[3.813244494895791, 4.163424014641779, 3.9749075419667506, 3.7329554648068584, 4.130603161125695, 4.048686650697122, 3.723733076215562, 4.084491218169213]","[-0.0026914758219919108, -0.018063819437772306, 0.011193221637422632, 0.00573851906408121, -0.0200473476462601, 0.010366751550552722, 0.015821454123894158, -0.02054322969838205]","[4.1276311244185555, 4.0022112982048865, 3.919368202469016, 4.13093164616102, 4.026635159099127, 3.906826219847649, 4.119049767888146, 4.044788028682685]",348,0,421
311.2979290485382,"[4.104292228968173, 3.7858485758451756, 4.089102412464862, 4.199228582113871, 3.7953422111597455, 4.0223757185396, 4.23801686354197, 3.8116170145561505]","[0.005242637011959261, 0.02441674302734126, -0.018890289524642223, 0.006399695133577132, 0.030863209704926592, -0.017567937385650358, 0.006069107098829171, 0.029706151583308707]","[3.8979148111429938, 4.052049176516108, 4.013103019955021, 3.844116306740815, 4.025975054750635, 4.038517037372001, 3.855998185013689, 3.984388480795576]",349,0,420
311.63100719451904,"[3.960260218909986, 4.206009750195706, 3.793714730820105, 3.8525752697704374, 4.2114346846611745, 3.838199193436946, 3.8162282088517987, 4.210078451044808]","[-0.0162455852466585, 0.0017714626471056205, 0.027061447305324976, -0.014262057038170704, -0.0010385356482520841, 0.021772038749357528, -0.01227852882968291, -0.005997356169471571]","[4.048748654773643, 3.9183780459462767, 4.002541350379134, 4.108488098312259, 3.9358708111813407, 3.978447541659139, 4.122350289630612, 3.955343889461884]",348,0,421
311.9642469882965,"[3.8753599945254047, 3.84009792049986, 4.258360367787477, 3.97246632145729, 3.8056495866441353, 4.236118136479056, 4.021290731646506, 3.790459770140824]","[0.016317336176016106, -0.009303236516951224, -0.009468530534325205, 0.013011455828536453, -0.0058320621520975835, -0.01178264677756096, 0.010201457533178748, -0.0023608877872439427]","[3.9507231590224334, 4.076473037410349, 3.9289397155221644, 3.8890034024383384, 4.081753872198292, 3.947752689454215, 3.876791471991218, 4.082083924372539]",349,0,420
312.2977616786957,"[4.207365983812074, 4.059536519628058, 3.7815086282728005, 4.185937492673474, 4.069572648389175, 3.7798811479331604, 4.198957335390597, 4.050585377760036]","[-0.014757939090292653, 0.009540281463682812, 0.0012755805949836718, -0.014592645072918672, 0.008879105394186876, 0.0021020506818535817, -0.014262057038170704, 0.008383223342064927]","[3.9616148807725677, 3.912767158984086, 4.126640967895816, 4.013103019955021, 3.904515854627924, 4.123670498327598, 4.011122706909542, 3.9078163763703886]",349,0,421
312.6310019493103,"[3.77906740776334, 4.143351757119546, 4.008542135652655, 3.7324129713603114, 4.149047938308287, 3.9914535920864296, 3.7446190739076153, 4.159626560515951]","[0.0011102865776096843, -0.014592645072918672, 0.009374987446308825, 0.0007796985428617231, -0.014262057038170704, 0.010201457533178748, 0.0007796985428617231, -0.013270292933926807]","[4.1187197157139, 4.017723750394472, 3.9137573155068255, 4.124330602676091, 4.0041916112503655, 3.9190381502947695, 4.12631091572157, 3.9966004112426967]",348,0,421
312.9643681049347,"[3.9643289197590876, 3.8097182874932365, 4.231235695460135, 3.9993197470613584, 3.808633300600143, 4.233948162692869, 3.97246632145729, 3.8314180253551102]","[0.0097055754810568, -0.0008732416308780966, -0.011947940794934948, 0.010697339585300697, -0.0026914758219919108, -0.011121470708065032, 0.01218498574166653, -0.005005592065227674]","[3.9183780459462767, 4.071192202622405, 3.9378511242268197, 3.8744811067714924, 4.068881837402679, 3.925969245953946, 3.882732411127655, 4.071522254796651]",349,0,420
313.29762411117554,"[4.253477926768555, 3.9125207956138635, 3.869121319890116, 4.260530341573665, 3.850947789430797, 3.960260218909986, 4.217130865849917, 3.793985977543378]","[-0.008311472412707327, 0.01615204215864212, -0.008972648482203256, -0.0012038296656260716, 0.021110862679861606, -0.013766174986048756, 0.006730283168325107, 0.02259850883622745]","[3.9081464285446352, 3.9566640981588703, 4.101226950478836, 3.9157376285523045, 4.00188124603064, 4.074822776539116, 3.8916438198323102, 4.0721823591451445]",349,0,421
313.63051676750183,"[4.106190956031087, 4.097782307609611, 3.738109152549053, 4.062520233584066, 4.073370102515003, 3.742449100121428, 4.128433187339508, 3.9694826075012823]","[-0.01657617328140646, 0.009374987446308825, 0.023755566957845323, -0.016741467298780448, 0.012019691724292556, 0.018135570367129913, -0.01608029122928452, 0.013837925915406363]","[4.029605628667346, 3.8923039241808035, 4.08571449828925, 4.038186985197755, 3.8962645502717614, 4.102877211350068, 3.9916496286289993, 3.9206884111660023]",348,0,421
313.9642324447632,"[3.7787961610400664, 4.23720312337215, 3.9171319899095116, 3.9125207956138635, 4.2407293307747045, 3.8262643376129155, 4.023460705432694, 4.1810550516545515]","[0.007887341289942978, -0.011947940794934948, 0.016647924210764067, -0.0010385356482520841, -0.0031873578741138595, 0.018135570367129913, -0.008807354464829276, 0.00656498915095112]","[4.10749794178952, 3.9395013850980525, 3.9563340459846237, 4.08571449828925, 3.8965946024460076, 4.012772967780775, 4.056669906955559, 3.8886733502640918]",349,0,421
314.29729747772217,"[3.789917276694277, 4.099681034672525, 3.973551308350384, 3.782864861889168, 4.187022479566567, 3.8148719752354316, 3.9420866884506665, 4.1235507463205865]","[0.01218498574166653, -0.013600880968674775, 0.01053204556792671, 0.0012755805949836718, -0.003683239926235808, 0.014664396002276273, -0.009303236516951224, 0.008713811376812902]","[4.077793246107334, 3.999570880810915, 3.919368202469016, 4.0969362722136315, 3.9150775242038116, 3.999570880810915, 4.061620689569256, 3.8883432980898456]",348,0,421
314.63065004348755,"[3.7473315411403494, 4.176443857358904, 3.9776200091994847, 3.884582383116701, 4.222013306868838, 3.8140582350656116, 4.104563475691447, 4.050585377760036]","[0.01697851224551203, -0.01178264677756096, 0.014499101984902299, 0.0037549908555934153, -0.0023608877872439427, 0.015325572071772209, -0.011452058742813, 0.013507337880658402]","[4.082083924372539, 3.977787437310646, 3.932570289438876, 4.075152828713363, 3.8857028806958733, 4.044457976508438, 4.016073489523239, 3.8985749154914866]",349,0,421
314.9640758037567,"[3.8357579729274853, 4.236931876648876, 3.827349324506009, 4.069572648389175, 4.0622489868607925, 3.850947789430797, 4.219300839636104, 3.8140582350656116]","[-4.677154400818673e-05, -0.001865005735121994, 0.017970276349755926, -0.012113234812308929, 0.011193221637422632, 0.01053204556792671, -0.004840298047853686, 0.013011455828536453]","[4.078783402630074, 3.8942842372262825, 4.024984898227895, 4.017393698220226, 3.8998951241884727, 4.079773559152813, 3.8863629850443666, 4.038517037372001]",349,0,421
