"F","T","x","side"
"[8.875141896311249, 0.42553521962087437, 0.029786250364951417, -1.804088631635628, 0.4871082258039412, 1.4044646439146549, 3.0935179897382548, 5.912313937995657]","151.83809447288513","0","L"
"[-5.565152718575621, -5.565152718575621, -5.565152718575621, 1.9281079411235005, 5.258947685226627, 5.258947685226627, -5.462821359012547, -5.565152718575621]","151.8382284641266","0","M"
"[10.616126817930434, 4.241499124533597, -10.996983742837076, -10.996983742837076, -10.996983742837076, -9.499765002462931, 10.615466713581942, 10.616126817930434, -7.265306921957384]","151.8382649421692","0","R"
"[1.3629638952538214, 0.23512001988293196, -3.2587572037959673, 1.2764361905295996, 0.7325865103663882, 6.107069085305975, 2.822813759911379, 0.9249004371672446, 0.1570009635801864]","152.13825607299805","0","L"
"[-5.565152718575621, -5.4681029775706405, 3.9251902590359604, 5.258947685226627, 5.258947685226627, -5.4849381367245655, -5.565152718575621, -5.565152718575621]","152.1382977962494","0","M"
"[-10.996983742837076, -10.996983742837076, -10.996983742837076, -3.7534506821539773, 10.616126817930434, 10.616126817930434, -10.996983742837076, -10.996983742837076]","152.1383159160614","0","R"
"[-1.5835114363799425, 0.5551911533455701, -0.05023153300070812, 8.716462563196297, 2.0117860573238473, 0.2172177361468861, -0.10203965714593174, 0.12635008385028967]","152.43867754936218","0","L"
"[-5.27779965889931, 4.866209099946044, 5.258947685226627, 2.0431525772157926, -5.4849381367245655, -5.565152718575621, -5.565152718575621, -2.5881354081898627, 5.249030044184188]","152.4387125968933","0","M"
"[-10.996983742837076, -10.996983742837076, 7.931812484783677, 10.616126817930434, 10.616126817930434, -10.996983742837076, -10.996983742837076, -10.996983742837076]","152.43873238563538","0","R"
"[0.4054629620986411, 0.6967819428942965, 8.87622688320434, 1.394157268430265, 0.7936170231029082, -1.07363040744531, 0.071286999025785, 1.6114258937722759]","152.7659022808075","0","L"
"[5.258947685226627, -5.5054044086371805, -5.565152718575621, -5.565152718575621, -5.550298166380981, -1.6975224788312364, 5.258947685226627, 5.258947685226627]","152.77294158935547","0","M"
"[-10.996983742837076, 10.144482260932191, 10.616126817930434, 5.884498847932657, -10.996983742837076, -10.996983742837076, -10.996983742837076, -9.776930082950418, 10.60424493965756]","152.7731158733368","0","R"
"[2.1943351020868604, 7.012761894315931, 1.3000346554543873, 0.14398112086306214, -3.16585400086808, 1.2072682760948767, 0.499856821797792, 5.680940483043429, 3.6948719752354315]","153.06415700912476","0","L"
"[-5.4933557163015285, -5.565152718575621, -5.565152718575621, -5.460180549733499, 4.63364041750085, 5.258947685226627, 5.258947685226627, -5.465297117711653]","153.0642213821411","0","M"
"[10.616126817930434, -4.585275489705009, -10.996983742837076, -10.996983742837076, -10.996983742837076, -6.7001010800595955, 10.616126817930434, 10.616126817930434]","153.06425833702087","0","R"
"[0.6143229390191761, 0.3913581324884231, -1.5403195964222407, 0.7496750539326138, 0.689458281365914, 8.191600153662224, 1.5777913000863717, 0.9273416576767054]","153.36474657058716","0","L"
"[-5.565152718575621, -5.565152718575621, -5.371713438885422, 4.656120403863712, 5.258947685226627, 5.258947685226627, -5.562346858716633, -5.565152718575621, -5.565152718575621]","153.36480903625488","0","M"
"[-10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076, 4.769912655502238, 10.616126817930434, 10.616126817930434, -10.996983742837076]","153.3648488521576","0","R"
"[-0.1962112686819305, -0.2130533697975124, 0.9433452143498372, 0.7534725080584417, 8.87622688320434, 1.7454217750693464, -0.22174606714749018, -1.634037739726688]","153.68927836418152","0","L"
"[-1.8770975098064377, 5.258947685226627, 5.258947685226627, -5.50903552139587, -5.565152718575621, -5.565152718575621, -5.565152718575621, 2.3239871127341893]","153.68932604789734","0","M"
"[-10.996983742837076, -10.996983742837076, -10.924479203351645, 9.972525078149765, 10.616126817930434, 4.194961767964841, -10.996983742837076, -10.996983742837076, -10.996983742837076]","153.6893539428711","0","R"
"[1.1543751650565595, 0.23728999366911935, 1.6683877056596947, 7.307064589067594, 1.1600713462453016, 0.3333113337079108, -3.304937158467724, 1.1972321473337604, 1.0065457008725445]","153.98989009857178","0","L"
"[5.258947685226627, 5.258947685226627, -5.516132696333309, -5.565152718575621, -5.565152718575621, -5.455394082915227, 4.242885360428755, 5.258947685226627]","153.98995327949524","0","M"
"[-1.4010079419403212, 10.616126817930434, 10.616126817930434, -4.585275489705009, -10.996983742837076, -10.996983742837076, -10.996983742837076, 4.57287150747708]","153.989990234375","0","R"
"[5.137090802880217, 3.8549075419667505, 1.02363424443877, 0.0943429705040259, -2.681507770399007, 1.1937059399312058, 0.5003993152443388, 7.945036882206683]","154.29189324378967","0","L"
"[5.258947685226627, -5.52025896083182, -5.565152718575621, -5.565152718575621, -5.236867115074081, 4.8323238263843775, 5.258947685226627, 1.299494793050244, -5.491540159922184]","154.29193782806396","0","M"
"[10.616126817930434, 10.616126817930434, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076, 9.49824010375755, 10.616126817930434]","154.29196643829346","0","R"
"[1.853649217655442, 1.2910835135863645, 0.5858420330754668, -0.6082994524293134, 0.7214653947121779, 0.15076228894489768, 8.87622688320434, 1.3526565197694311]","154.61620950698853","0","L"
"[-5.565152718575621, -5.565152718575621, 0.08243494312560921, 5.172994796192156, 5.258947685226627, -2.6198251195384277, -5.564327465675919, -5.565152718575621]","154.61624574661255","0","M"
"[10.616126817930434, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076, 10.353405287230222, 10.616126817930434, 4.862327264291257, -10.996983742837076]","154.61626386642456","0","R"
"[0.38403447096004073, -1.528638784358208, 1.3380091967126666, 0.1336737453786721, 1.1003970671251486, 7.799106145085582, 1.4215531874808804, 0.20175667292030103, -3.24408827701788]","154.91544127464294","0","L"
"[-5.565152718575621, 0.9431208915919373, 5.258947685226627, 5.258947685226627, -5.503588852257836, -5.565152718575621, -5.565152718575621, -5.483122580345221]","154.91548371315002","0","M"
"[-10.996983742837076, -10.996983742837076, -4.407309801877134, 10.616126817930434, 10.616126817930434, -3.9103241403133637, -10.996983742837076, -10.996983742837076]","154.91550159454346","0","R"
"[0.7957869968890956, 0.3579947855257922, 4.676242620038673, 5.139803270112951, 0.9126943346199404, 0.37074338151964303, -2.7757692072878286, 0.9192042559785026]","155.21712470054626","0","L"
"[3.479722882213077, 5.258947685226627, 5.258947685226627, -5.521249264311463, -5.565152718575621, -5.565152718575621, -5.282090973977762, 4.665542162854028, 5.258947685226627]","155.21718764305115","0","M"
"[-10.996983742837076, -0.47525679914679897, 10.616126817930434, 10.616126817930434, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076]","155.21722960472107","0","R"
"[0.26685588650592235, 7.813482221419074, 1.793432445088742, 0.3645047068843543, 0.13991242001396081, -0.8451754552162072, 0.588554500308201, 0.8014831780778374]","155.54581809043884","0","L"
"[1.3667694581214551, -5.511511280094977, -5.565152718575621, -5.565152718575621, -3.5257877528315156, 5.217954768917879, 5.258947685226627, 0.12656844576446258]","155.54586338996887","0","M"
"[8.59191683327667, 10.616126817930434, 10.616126817930434, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076, 9.786375651874742, 10.616126817930434]","155.54588961601257","0","R"
"[8.87622688320434, 1.85744667178127, 0.65663742784983, -0.9568222868049839, 0.26034596514736025, 1.069746187395252, 1.529238136620429, 8.268362976348602, 0.8554612760092485]","155.84650492668152","0","L"
"[-5.565152718575621, -5.565152718575621, -5.565152718575621, 1.8871150248147528, 5.258947685226627, 5.258947685226627, -5.473549646708675, -5.565152718575621]","155.8465678691864","0","M"
"[7.405379266860514, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.18394420233454, 10.511500278694294, 10.616126817930434, -3.1875857080790477]","155.84660696983337","0","R"
"[0.6552811942334629, -2.289521449273448, 0.41360036379684373, 0.536475129439704, 3.9582525435339244, 5.716202557068973, 1.3795099453735, 0.7550999883980822]","156.14384293556213","0","L"
"[-5.565152718575621, -5.565152718575621, 3.43294467529624, 5.258947685226627, 5.258947685226627, -5.482297327445519, -5.565152718575621, -5.565152718575621, -3.880481449123526]","156.1439027786255","0","M"
"[-10.996983742837076, -10.996983742837076, -10.996983742837076, -0.19018213253362823, 10.616126817930434, 10.616126817930434, -10.327305450862552, -10.996983742837076]","156.14396262168884","0","R"
"[-2.7467030005238406, 0.5009418086908857, -0.15059282061187432, 6.732292782451212, 2.7644957144075937, 0.6297840022457613, 0.609711744723528, -1.0298952739032343]","156.4668688774109","0","L"
"[4.861911455494321, 5.258947685226627, 0.7755127579747189, -5.557230290738479, -5.565152718575621, -5.565152718575621, -3.0369079350479256, 5.220930061230611]","156.46691942214966","0","M"
"[-10.996983742837076, -10.996983742837076, 4.822060899033184, 10.616126817930434, 10.616126817930434, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076]","156.46694612503052","0","R"
"[0.9775223014822884, 0.14316738069324186, 8.87622688320434, 1.0716449144581657, 0.1420823938001482, -0.47138946916716373, 0.4697484355144421, 0.7548287416748088, 0.5218278063829391]","156.76728296279907","0","L"
"[5.258947685226627, -3.3404359515583986, -5.565152718575621, -5.565152718575621, -5.565152718575621, 0.37269123763432294, 5.258947685226627, 5.258947685226627]","156.76740550994873","0","M"
"[8.75496260735444, 10.616126817930434, 7.677342258439627, -10.996983742837076, -10.996983742837076, -10.996983742837076, -9.42528306644608, 10.593683270081673]","156.7674322128296","0","R"
"[8.87378566269488, 1.6070859461999012, 0.7979569706752829, -2.6589610866475026, 1.320378159699894, 0.15727221030345984, 2.945959772277513, 6.472438421555275]","157.0694715976715","0","L"
"[-5.517122999812952, -5.565152718575621, -5.565152718575621, -5.565152718575621, 3.2374018527428183, 5.258947685226627, 5.258947685226627, -5.4783361135269475, -5.565152718575621]","157.06953072547913","0","M"
"[10.616126817930434, 0.6462407904665081, -10.996983742837076, -10.996983742837076, -10.996983742837076, -5.561120677961193, 10.616126817930434, 10.616126817930434]","157.06957292556763","0","R"
"[1.144339036295443, 0.26522840616628185, -3.322050906375493, 1.2536514657746323, 0.7727310254108547, 5.89820910838544, 2.8672982225282206, 1.0789685759865484]","157.39285397529602","0","L"
"[-5.565152718575621, -5.457869841614333, 4.031804900242179, 5.258947685226627, 5.258947685226627, -5.541055333904316, -5.565152718575621, -5.565152718575621]","157.39292120933533","0","M"
"[-9.47834320670587, -10.996983742837076, -10.996983742837076, -10.996983742837076, 6.484533700712788, 10.616126817930434, 10.616126817930434, -10.996983742837076, -10.996983742837076]","157.3929581642151","0","R"
"[0.6371076637741436, -1.8616777515792307, 1.09415839248986, 0.404106728482274, 8.567276865395913, 1.186653525126097, 1.1814998373839019, -0.09905594318992411, 0.06694705145341023]","157.69322657585144","0","L"
"[-5.263605309024433, 5.087868377244555, 5.258947685226627, -1.7625524073277707, -5.5547545320393725, -5.565152718575621, -5.565152718575621, -0.49743971208428067]","157.69329047203064","0","M"
"[-10.996983742837076, -10.996983742837076, 9.40219492105182, 10.616126817930434, 10.616126817930434, -10.996983742837076, -10.996983742837076, -10.996983742837076]","157.69332838058472","0","R"
"[1.4039221504681079, 0.4968731078417844, 8.87622688320434, 1.8720939948380346, -0.28911447160981774, -2.181134379190913, 0.616764159528637, 0.790362062423627]","157.99341654777527","0","L"
"[5.215144770622521, 5.258947685226627, -4.32215680104415, -5.565152718575621, -5.565152718575621, -5.565152718575621, 2.8038356451708615, 5.258947685226627, 5.258947685226627]","157.99347710609436","0","M"
"[-10.737285665043805, 10.547475965687163, 10.616126817930434, 1.8291477829659522, -10.996983742837076, -10.996983742837076, -10.996983742837076, -5.7469959519147515]","157.99351906776428","0","R"
"[2.168024169929338, 7.03880157975018, 1.0613375389737758, 0.35039987727413635, -3.2364821668366495, -0.0008646293649453018, -0.2953623478301143, 5.404540072027811]","158.32146954536438","0","L"
"[-5.497151879640159, -5.565152718575621, -5.565152718575621, -5.503423801677895, 4.04304489342361, 5.258947685226627, 5.258947685226627, -5.545181598402827]","158.32151699066162","0","M"
"[10.616126817930434, 10.616126817930434, -6.272653863184124, -10.996983742837076, -10.996983742837076, -10.996983742837076, 5.288424621243484, 10.616126817930434, 10.616126817930434]","158.32154273986816","0","R"
"[4.29948092141189, 0.7127854995674284, 0.2535647970655247, -2.4337658959246413, 0.6395488842836043, 1.0925309121502194, 7.9092323147345915, 1.8438843356175987, 0.9864734433503114]","158.62151527404785","0","L"
"[-5.565152718575621, -5.565152718575621, -2.666204332501692, 5.0129901873741405, 5.258947685226627, 2.9375585052264133, -5.558880796537884, -5.565152718575621]","158.62156462669373","0","M"
"[-10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076, 7.744672901985913, 10.616126817930434, 10.616126817930434, -10.996983742837076]","158.62159276008606","0","R"
"[-0.1720347041773049, -0.13540300410856268, 0.7873783484676194, 0.6208328603777382, 8.87622688320434, 0.8801447278271298, 0.4637810076024268, -1.0198443425923225]","158.92402982711792","0","L"
"[-5.565152718575621, -1.5547537271827538, 5.24539357580196, 5.258947685226627, -4.515265979574467, -5.565152718575621, -5.565152718575621, -5.565152718575621, 2.7481315613158293]","158.92406511306763","0","M"
"[-10.996983742837076, -10.996983742837076, -10.58304873559298, 10.05305780866591, 10.616126817930434, 4.70192190760746, -10.996983742837076, -10.996983742837076]","158.92408514022827","0","R"
"[0.4049204686520942, 0.470290928960989, 1.7673927596544936, 7.891872524445093, 1.1641400470944028, 0.42553521962087437, -2.884971217746924, 0.7621524032031912]","159.24909138679504","0","L"
"[5.258947685226627, 5.258947685226627, -5.4988023854395625, -5.565152718575621, -5.565152718575621, -5.503918953417717, 3.691464518469149, 5.258947685226627]","159.24913668632507","0","M"
"[-10.996983742837076, -9.738700416676283, 10.540214817853741, 10.616126817930434, -4.416537652357098, -10.996983742837076, -10.996983742837076, -10.996983742837076, 0.7663797818922329]","159.2491614818573","0","R"
"[1.051843903659206, 4.269372535128539, 5.135463322540577, 0.9826759892244835, 0.03412619793732616, -2.885514511331298, -0.03558420994394332, -0.017410679484624048, 7.29485848652029]","159.5443639755249","0","L"
"[5.258947685226627, -5.495501373840754, -5.565152718575621, -5.565152718575621, -5.3982865822558335, 4.751990933940622, 5.258947685226627, 3.143184262839648]","159.5443992614746","0","M"
"[10.616126817930434, 10.616126817930434, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076, 8.739120102990608, 10.616126817930434]","159.5444564819336","0","R"
"[2.638637234808726, 1.5769775599165512, 0.6083555111071608, -1.4297593520022112, 0.6769809320953366, 0.03575367827696671, 8.875955636481068, 1.4603414689089798]","159.84976959228516","0","L"
"[-5.546997154782172, -5.565152718575621, -5.565152718575621, -3.689517928132434, 5.097620724269619, 5.258947685226627, 1.4588382257987635, -5.565152718575621, -5.565152718575621]","159.8498306274414","0","M"
"[10.616126817930434, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076, 10.010151026013867, 10.616126817930434, 9.43321982543099]","159.84987139701843","0","R"
"[1.2951522144354657, -0.5512536260700844, -0.25298544824897273, 0.26522840616628185, 0.6175778996984572, 8.87622688320434, 1.7888212507930938, 0.17951444161188046]","160.1702001094818","0","L"
"[-5.565152718575621, -0.07738598613585508, 5.256137686931269, 5.258947685226627, -5.020815905932042, -5.565152718575621, -5.565152718575621, -5.565152718575621]","160.17026543617249","0","M"
"[-10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076, 10.602264626612081, 10.616126817930434, 0.6462407904665081, -10.996983742837076, -10.996983742837076]","160.17030358314514","0","R"
"[-2.0540036804474884, 0.057995909585387306, 0.7580837023540898, 2.459343150724994, 6.576868410015542, 0.8660398982169119, 0.5855707863521934, -3.4413038481455, -0.12780809585690686]","160.47070980072021","0","L"
"[3.9569267103717647, 5.258947685226627, 5.258947685226627, -5.4821322768655785, -5.565152718575621, -5.565152718575621, -5.476025405407782, 4.367517049528738]","160.4707968235016","0","M"
"[-10.996983742837076, -7.602123464476067, 10.616126817930434, 10.616126817930434, -8.634654019966314, -10.996983742837076, -10.996983742837076, -10.996983742837076]","160.47083449363708","0","R"
"[0.6813208796677114, 5.95842588095214, 3.96503371161576, 1.1294204665154046, 0.32002024426751313, -2.1357693648957166, 0.8169442413044224, 0.7656786106057457]","160.77262687683105","0","L"
"[5.258947685226627, 5.258947685226627, -5.537754322305507, -5.565152718575621, -5.565152718575621, -4.237981005274524, 5.008031366852921, 5.258947685226627, 0.11284904232242203]","160.7726867198944","0","M"
"[3.109420166868113, 10.616126817930434, 10.616126817930434, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076, 9.31539119922499]","160.77272653579712","0","R"
"[8.3204423472171, 1.2083532629879707, 0.21884521648652666, 0.5389163499491648, -0.12401064173107895, 1.2924397472027316, 0.20989407461850373, 8.87622688320434]","161.0961241722107","0","L"
"[-5.5557448355190155, -5.565152718575621, -5.565152718575621, -0.16139673132554022, 5.142580696995343, 5.258947685226627, -5.343324739135666, -5.565152718575621]","161.0961856842041","0","M"
"[10.616126817930434, 10.616126817930434, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076, 10.31049850457818, 10.616126817930434, 3.8569883415364283]","161.09647154808044","0","R"
"[0.825624136449172, 0.10682031977460332, -1.1649037296200762, 0.5939794347736694, 0.43204514097943647, 1.2834886053347088, 8.320171100493827, 1.020921777206036, 0.3075428949969357]","161.39657831192017","0","L"
"[-5.565152718575621, -5.565152718575621, 0.9918826267172622, 5.258947685226627, 5.258947685226627, -5.505734509797061, -5.565152718575621, -5.565152718575621]","161.3966338634491","0","M"
"[-10.996983742837076, -10.996983742837076, -10.996983742837076, -10.033991632035127, 10.616126817930434, 10.616126817930434, -2.679065233415322, -10.996983742837076]","161.39666390419006","0","R"
"[-2.6255485312085254, 1.257991413347007, 0.09054551637819797, 3.878777253614812, 5.191611394258175, 0.9273416576767054, 0.2305088255872838, -3.0865331375495333]","161.69693112373352","0","L"
"[-5.545511699562708, 3.830807375115416, 5.258947685226627, 5.258947685226627, -5.517783202132714, -5.565152718575621, -5.565152718575621, -5.439879328400825, 4.592482207174728]","161.69699668884277","0","M"
"[-10.996983742837076, -10.996983742837076, -1.3146616267349445, 10.616126817930434, 10.616126817930434, -10.996983742837076, -10.996983742837076, -10.996983742837076]","161.69703722000122","0","R"
"[1.0822235366658295, 0.5825870723961858, 6.985365975265315, 2.698040267205605, 0.5041967693701668, 0.17924319488860702, -1.2724758593260512, 0.8164017478578757]","162.02646040916443","0","L"
"[5.258947685226627, 4.666533926958272, -5.561851706976812, -5.565152718575621, -5.565152718575621, -2.899750903117418, 5.183738907321465, 5.258947685226627]","162.02650713920593","0","M"
"[-10.996983742837076, 5.249808516856644, 10.616126817930434, 10.616126817930434, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076, 9.431239512385512]","162.02653455734253","0","R"
"[0.44614997058965444, 8.73734856088835, 0.973453600633187, 1.0458764757471908, -0.18507375020227151, 0.3346675673242779, 1.0070881943190915, 0.38973065214878255, 8.87622688320434]","162.32218742370605","0","L"
"[-0.9019786835183047, -5.565152718575621, -5.565152718575621, -5.565152718575621, 0.3140118614665591, 5.258947685226627, 5.258947685226627, -5.523559972430629]","162.3222348690033","0","M"
"[10.616126817930434, 8.733179163854171, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.18361463624597, 10.449780522110201, 10.616126817930434]","162.322261095047","0","R"
"[1.2813186315485212, 0.34768741004140213, -2.3112531926483926, 0.6905432682590078, 0.2486823560466031, 1.9906288129085201, 6.947391434007036, 1.2091670031577908]","162.62238025665283","0","L"
"[-5.565152718575621, -5.565152718575621, -5.565152718575621, 3.306164163970395, 5.258947685226627, 5.258947685226627, -5.500122790079086, -5.565152718575621, -5.565152718575621]","162.62242078781128","0","M"
"[2.1671212093943653, -10.996983742837076, -10.996983742837076, -10.996983742837076, -6.75942297600222, 10.616126817930434, 10.616126817930434, -7.960032236663238]","162.62244129180908","0","R"
"[0.5318639351440558, -3.030030604774678, 0.8269803700655391, 0.43313012787253014, 5.3386271182723695, 4.23926414884519, 0.7632373900962849, 0.22833885180109642]","162.94766521453857","0","L"
"[-5.5379193728854474, 3.7810538758858474, 5.258947685226627, 5.258947685226627, -5.466617522351177, -5.565152718575621, -5.565152718575621, -5.209468718803968]","162.94773244857788","0","M"
"[-10.996983742837076, -10.996983742837076, -10.996983742837076, 0.9036814863787755, 10.616126817930434, 10.616126817930434, -10.996983742837076, -10.996983742837076, -10.996983742837076]","162.94777035713196","0","R"
"[-2.29278121077969, 0.4315026475328896, 0.4645947477722471, 8.101817488258721, 2.2092536718668985, 0.8901808565882464, 0.3650472003309012, -0.8117628997772302, 1.1622413200314887]","163.24791717529297","0","L"
"[4.815133248577483, 5.258947685226627, 3.143184262839648, -5.527191085189319, -5.565152718575621, -5.565152718575621, -4.677180598496041, 5.114811302076514]","163.24796628952026","0","M"
"[-10.996983742837076, 8.307741911250437, 10.616126817930434, 10.616126817930434, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076]","163.24799156188965","0","R"
"[0.343076215745754, 8.87622688320434, 1.8194721305229908, 0.34388995591557425, -0.7943775050772747, 0.5692959829557881, 0.5166741186407442, 1.1359303878739668]","163.55023574829102","0","L"
"[5.258947685226627, -4.119969840617108, -5.557890493058241, -5.565152718575621, -5.565152718575621, -0.32793276648544645, 5.258947685226627, 5.258947685226627, -5.4877439965835535]","163.5502953529358","0","M"
"[10.330301635032969, 10.616126817930434, 6.560445700789483, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076, 10.576850609195102]","163.55033564567566","0","R"
"[8.598470238572357, 0.9655874456582577, 0.05528344235265309, -1.9206251054837673, -0.04534909198178652, 0.299405493298733, 3.5443300438186824, 5.882476798435581]","163.87581300735474","0","L"
"[-5.565152718575621, -5.565152718575621, -5.565152718575621, 1.5323940635301858, 5.258947685226627, 5.258947685226627, -5.481967226285637, -5.565152718575621]","163.8758580684662","0","M"
"[10.616126817930434, -0.5358969594437046, -10.996983742837076, -10.996983742837076, -10.996983742837076, -6.299348716358305, 10.616126817930434, 10.616126817930434, -8.297507911359062]","163.87588381767273","0","R"
"[0.6455163121956197, 0.11170276079352492, -2.983850650102921, 0.6173066529751838, 0.5752634108678033, 6.916198060830593, 3.263860931953964, 0.4122441301804767, 0.5269814941251342]","164.1784269809723","0","L"
"[-5.565152718575621, -5.470743786849687, 4.900590255559832, 5.258947685226627, 4.184371278278365, -5.487909047163494, -5.565152718575621, -5.565152718575621]","164.17847442626953","0","M"
"[-10.996983742837076, -10.996983742837076, -10.996983742837076, 5.001609281823279, 10.616126817930434, 10.616126817930434, -10.996983742837076, -10.996983742837076]","164.17850065231323","0","R"
"[-1.3306082728540272, 0.6544674540636426, -0.4624251250249992, 8.598470238572357, 1.7107021944903487, 0.8581737432419826, -0.4341738586375715, 0.12635008385028967]","164.4788556098938","0","L"
"[-3.487826119445214, 5.1632424491670905, 5.258947685226627, 3.651132778229897, -5.565152718575621, -5.565152718575621, -5.565152718575621, -2.328015694203726, 5.258947685226627]","164.4788954257965","0","M"
"[-10.996983742837076, -10.996983742837076, 7.566114675718558, 10.616126817930434, 10.447140104716228, -10.996983742837076, -10.996983742837076, -10.996983742837076]","164.47891879081726","0","R"
"[1.0526576438290265, 0.5334914154836964, 8.87622688320434, 1.5566340556710445, 0.7843946345116118, -1.4476880402865402, 0.9083543870475658, 0.8503075882670533]","164.79882717132568","0","L"
"[5.258947685226627, -5.477180759467365, -5.565152718575621, -5.565152718575621, -5.565152718575621, 1.6345457662673073, 5.258947685226627, 5.258947685226627]","164.7988739013672","0","M"
"[-10.883942574457517, 9.534875895098912, 10.616126817930434, 4.6435026727658295, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.791664069657878, 10.585762017899757]","164.79889965057373","0","R"
"[1.7985861328309372, 7.53816679729655, 1.1953334202708463, 0.5250827670622202, -3.819979476453906, 0.5774333846539907, 1.198317134226854, 4.670546438849931, 4.410963324677266]","165.09982776641846","0","L"
"[-5.465132067131712, -5.565152718575621, -5.565152718575621, -5.565152718575621, 3.028966096834226, 5.258947685226627, 5.258947685226627, -5.553929279139671]","165.09989595413208","0","M"
"[10.616126817930434, -3.9103241403133637, -10.996983742837076, -10.996983742837076, -10.996983742837076, -1.5064690902827658, 10.616126817930434, 10.616126817930434]","165.09993410110474","0","R"
"[1.5135058266705705, -0.1562890018006162, -3.2267028823179245, 0.5796033584401781, 0.7154979668001626, 7.451639092572329, 1.6097984134326353, 0.6487712728749008]","165.40409326553345","0","L"
"[-5.565152718575621, -5.565152718575621, 0.4650905933463793, 4.940426113746962, 5.258947685226627, 2.127783114111272, -5.559375948277705, -5.565152718575621, -5.565152718575621]","165.40469646453857","0","M"
"[-10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076, 8.897875198803172, 10.616126817930434, 10.616126817930434, -10.996983742837076]","165.40474653244019","0","R"
"[0.5006705619676123, -0.7522722522883198, 0.5825870723961858, 0.6056430438744266, 8.87622688320434, 0.9558225636204146, 0.5381026097793445, -0.5186560110076678]","165.7246870994568","0","L"
"[2.8821850094061294, 5.109521893520546, 5.258947685226627, -3.406951335274397, -5.565152718575621, -5.565152718575621, -5.565152718575621, 3.1104560473995995]","165.72472548484802","0","M"
"[-10.996983742837076, -10.996983742837076, -10.288416652411275, 10.056028278234129, 10.616126817930434, 6.729432414003689, -10.996983742837076, -10.996983742837076, -10.996983742837076]","165.7247440814972","0","R"
"[0.2725520676946642, 0.7138704864605221, 1.0317716461369728, 8.782646763675011, 1.068661200502158, 0.43909755578454546, -2.364767610709193, 1.4012096832353738, 0.9249004371672446]","166.0254945755005","0","L"
"[5.258947685226627, 5.258947685226627, -5.478831265266769, -5.565152718575621, -5.565152718575621, -1.9531858271589815, 3.728490378360921, 5.258947685226627]","166.0255537033081","0","M"
"[-1.1492194502727344, 10.54582570481593, 10.616126817930434, 0.47725407725230173, -10.996983742837076, -10.996983742837076, -10.996983742837076, 2.058864096241514]","166.0255811214447","0","R"
"[2.85536336670419, 6.490069458568047, 0.8245391495560783, 0.02137760194347532, -3.8916942295912227, 1.3314992753541044, 0.6164929128053636, 5.66602191326339]","166.32610607147217","0","L"
"[5.258947685226627, -5.524715326490212, -5.565152718575621, -5.565152718575621, -5.35619868437102, 4.861746161476947, 5.258947685226627, 3.0228502181913885, -5.556405037838777]","166.32617235183716","0","M"
"[10.616126817930434, 10.616126817930434, -8.803391857314226, -10.996983742837076, -10.996983742837076, -10.996983742837076, 8.235460485090453, 10.616126817930434]","166.32621216773987","0","R"
"[3.0799556535745833, 0.42553521962087437, 0.3691159011800025, -1.9632736518570955, 0.8427126800153976, 0.8321340578077341, 8.3204423472171, 1.9059998352472127]","166.65165829658508","0","L"
"[-5.565152718575621, -5.565152718575621, 1.848766812783989, 5.1873753757036924, 5.258947685226627, 3.3129412186827283, -5.565152718575621, -5.565152718575621]","166.6516978740692","0","M"
"[10.616126817930434, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076, 6.850561561952153, 10.616126817930434, 10.616126817930434, -10.996983742837076]","166.65172052383423","0","R"
"[0.9221879699345102, -0.08739233408916695, -0.33203466477533294, 0.9720973670168199, 0.2880131309212493, 8.87622688320434, 0.834032784870648, 1.050487670042839, -1.568842509601855]","166.95088505744934","0","L"
"[-5.565152718575621, 2.463329969380457, 5.258947685226627, 5.258947685226627, -5.511676330674917, -5.565152718575621, -5.565152718575621, -5.565152718575621]","166.95092225074768","0","M"
"[-10.996983742837076, -10.996983742837076, -10.665440257735515, 10.055038121711389, 10.616126817930434, 5.03263418620245, -10.996983742837076, -10.996983742837076]","166.95093941688538","0","R"
