T,FL,FM,FR,xL,xM,xR
507.60341119766235,"[1.8486044782263944, 2.179796727343243, 1.8789841112330177, 2.0517682739581877, 2.009453785127534, 1.9373021567368034, 2.175999273217415, 1.8410095699747384]","[0.04573967126858504, 0.030532621670178617, 0.0670625995098288, 0.01218498574166653, 0.08144317902136532, 0.010201457533178748, 0.08127788500399132, 0.016813218228138055]","[2.134446044143962, 1.9905432961724892, 2.0710760266886346, 2.063484826680965, 1.9865826700815312, 2.1169532789088974, 1.9245328613231898, 2.1516087572047797]",303,0,366
507.93664836883545,"[2.267138172237285, 1.8654217750693465, 2.247065914715052, 1.9115337180258283, 2.1231061621790976, 2.032781003329048, 1.9931789817311285, 2.1982415045258357]","[0.06078142684961747, 0.03995438066049564, 0.034995560139276155, 0.06623612942295888, 0.014168513950154324, 0.07912906277812955, 0.006399695133577132, 0.07945965081287752]","[1.9314639569823662, 2.1014408267193123, 1.9331142178535987, 2.0446718527489147, 2.0106764788015257, 1.9555577657023604, 2.0694257658174022, 1.8872369656333357]",304,0,365
508.27020955085754,"[1.8901052268872278, 2.2302486178720997, 1.7710279153701955, 2.1613519501606504, 1.828532220704161, 2.0425458853668914, 1.9413708575859048, 1.9240110672964057]","[0.016813218228138055, 0.061938484971235344, 0.0402849686952436, 0.034169090052406245, 0.06689730549245483, 0.014168513950154324, 0.08078200295186937, 0.009540281463682812]","[2.1044112962875308, 1.9129810352245624, 2.1341159919697152, 1.9611686526645509, 2.0783371745220576, 2.038400861438231, 1.9869127222557779, 2.0958299397571216]",302,0,366
508.6034805774689,"[2.108458839122333, 1.8643367881762527, 2.3113513881308525, 1.870846709534815, 2.2739193403191202, 1.9009550958181647, 2.158639482927916, 1.9986039161965967]","[0.08375729526460106, 0.013011455828536453, 0.06458318924921906, 0.03780555843463386, 0.03962379262574767, 0.061442602919113395, 0.017309100280260004, 0.07367436020478811]","[1.9172717134897668, 2.1103522354239677, 1.8928478525955261, 2.11860353978013, 1.9314639569823662, 2.074046496256853, 2.0040754353165955, 1.9869127222557779]",304,0,365
508.9367907047272,"[2.0373921976246963, 2.095167749681935, 1.8382971027420043, 2.2044801791611244, 1.792456406508796, 2.2128888275826006, 1.8052050025026467, 2.118223721160176]","[0.007722047272569005, 0.08293082517773116, 0.011193221637422632, 0.07251730208317024, 0.02904497551381277, 0.04640084733808096, 0.057475546502137806, 0.02259850883622745]","[2.068105557120416, 1.9364147395960636, 2.12520458326506, 1.9113307743533299, 2.1486382876365613, 1.944005939603733, 2.11860353978013, 2.0093562701045395]",302,0,366
509.2699627876282,"[1.8892914867174075, 2.0509545337883677, 2.0693993109709603, 1.9362171698437096, 2.221026229280803, 1.8513169454591285, 2.2796155215078624, 1.8437220372074727]","[0.07433553627428406, 0.008548517359438915, 0.08012082688237344, 0.007060871203073069, 0.07532730037852796, 0.021110862679861606, 0.056814370432641884, 0.047227317424950885]","[2.0370806527412455, 2.055563574499049, 1.9449960961264725, 2.0981403049768472, 1.8971385308607305, 2.128505105007525, 1.9143012439215483, 2.119263644128623]",303,0,365
509.60321283340454,"[2.204208932437851, 1.903667563050899, 2.0813341667949907, 2.0281698090334, 1.959001894598677, 2.1963427774629216, 1.8624380611133389, 2.286667936312971]","[0.030863209704926592, 0.06838495164882068, 0.01086263360267467, 0.08177376705611326, 0.010201457533178748, 0.08045141491712142, 0.01615204215864212, 0.060285544797495524]","[1.9694199570207134, 2.0519330005823377, 2.0430215918776824, 1.966449487452495, 2.0941796788858893, 1.902749417822921, 2.13180562674999, 1.911990878701823]",303,0,365
509.9366846084595,"[1.8380258560187308, 2.178440493726876, 1.8439932839307462, 2.0520395206814612, 1.9587306478754039, 1.9354034296738893, 2.1396522122987767, 1.8255485067481534]","[0.04045026271261759, 0.034995560139276155, 0.06888083370094263, 0.014664396002276273, 0.07929435679550352, 0.006730283168325107, 0.08045141491712142, 0.016813218228138055]","[2.123884374568074, 1.9773412092026292, 2.088568791923699, 2.0489625310141193, 1.9981344961801584, 2.1106822875982143, 1.9281634352399013, 2.1459978702425895]",302,0,366
510.27005338668823,"[2.2410984868030366, 1.8654217750693465, 2.2750043272122142, 1.9085500040698207, 2.1453483934875184, 2.0116237589137214, 2.026271081970486, 2.1749142863243214]","[0.06408730719709711, 0.03664850031301599, 0.0374749703998859, 0.06210377898860932, 0.017804982332381952, 0.0786331807260076, 0.01086263360267467, 0.08177376705611326]","[1.9238727569746967, 2.127845000659032, 1.949286774391677, 2.0803174875675365, 2.0212381483774133, 1.9928536613922148, 2.087248583226713, 1.918591922186753]",304,0,365
510.6030683517456,"[1.9082787573465472, 2.2674094189605585, 1.7477006971686813, 2.163250677223564, 1.7802503039614919, 2.0439021189832585, 1.8768141374468301, 1.9297072484851476]","[0.013672631898032375, 0.0670625995098288, 0.03483026612190217, 0.039293204590999706, 0.06160789693648737, 0.0192926284887478, 0.07598847644802388, 0.006895577185699081]","[2.1248745310908137, 1.9123209308760694, 2.152928965901766, 1.959848443967565, 2.111672444120954, 2.030809661430562, 2.0205780440289205, 2.0974802006283544]",301,0,365
510.93636655807495,"[2.0439021189832585, 1.8765428907235568, 2.321116270168696, 1.9031250696043522, 2.321116270168696, 1.9147886787051094, 2.206650152947312, 2.0061988244482527]","[0.08474905936884496, 0.013011455828536453, 0.07136024396155237, 0.029871445600682694, 0.0470620234075769, 0.05615319436314595, 0.022433214818853464, 0.07334377217004016]","[1.944005939603733, 2.1248745310908137, 1.901429209125935, 2.1367564093636875, 1.9334442700278451, 2.0994605136738334, 2.0047355396650888, 2.0166174179379626]",304,0,365
511.2695231437683,"[2.0813341667949907, 2.104118891549958, 1.827175987087794, 2.1171387342670824, 1.6541205776393506, 2.0238298614610253, 1.5418244342041538, 1.8407383232514651]","[0.010366751550552722, 0.08607141150783683, 0.009209693428934851, 0.07780671063913767, 0.025077919096837195, 0.0498720217029346, 0.053177902050414255, 0.026234977218455066]","[2.072726287559867, 1.8730447221407363, 1.9948339744376937, 1.7274917132980312, 1.9050597830426466, 1.6525698697440765, 1.7892114698821262, 1.6832647219490007]",291,0,355
511.60294914245605,"[1.541281940757607, 1.7265434527533543, 1.6986050402561919, 1.6489668898971557, 1.881154085019205, 1.5651516524056681, 1.9823291128001916, 1.5377557333550524]","[0.08392258928197506, 0.01135851565479662, 0.09863375682825952, 0.007226165220447056, 0.08871611578582055, 0.013176749845910427, 0.06607083540558491, 0.03830144048675581]","[1.75587620028323, 1.6588408610547598, 1.5822687566295728, 1.7169300437221433, 1.545302913113965, 1.7667679220333643, 1.5608153653035504, 1.7816202698744568]",291,0,354
511.9363703727722,"[1.943540831372092, 1.5635241720660276, 1.8551143995849564, 1.6953500795769108, 1.7368508282377444, 1.8713892029813617, 1.6345908135636642, 2.0048425908318857]","[0.035822030226146065, 0.07069906789205642, 0.02259850883622745, 0.0968155226371457, 0.0097055754810568, 0.09846846281088552, 0.011523809672170607, 0.08078200295186937]","[1.612963608834497, 1.7347528611314542, 1.6958067045703675, 1.6598310175774995, 1.7509254176695326, 1.593160478379707, 1.78789126118514, 1.5822687566295728]",290,0,353
512.2697072029114,"[1.584952663204628, 1.9503219994539276, 1.4786239476814464, 1.7379358151308382, 1.5138860217069914, 1.6514081104066165, 1.6823302368597866, 1.549690589179083]","[0.031524385774422514, 0.05020260973768256, 0.06623612942295888, 0.027722623374820912, 0.09367493630704003, 0.013342043863284414, 0.10243551922786111, 0.009374987446308825]","[1.808354495988423, 1.5654360957430014, 1.714619678502418, 1.6271558523270961, 1.655540339312295, 1.694156443699135, 1.5806184957583402, 1.7324424959117286]",285,0,350
512.6028573513031,"[1.8526731790754956, 1.483506388700368, 1.9128899516421953, 1.4742840001090718, 1.8339571551696294, 1.5353145128455918, 1.7227459986275264, 1.6619867326142799]","[0.08855082176844657, 0.02359027294047135, 0.05978966274537356, 0.053673784102536204, 0.031028503722300566, 0.08326141321247911, 0.015325572071772209, 0.09863375682825952]","[1.5416723391972535, 1.7700684437758294, 1.5657661479172478, 1.7588466698514484, 1.6281460088498356, 1.699437278487079, 1.6898657654339306, 1.6205548088421664]",285,0,348
512.9363219738007,"[1.618316010167259, 1.766145474351274, 1.421119642347481, 1.8312446879368953, 1.401861124995068, 1.8114436771379354, 1.4311557711085976, 1.7170498174387845]","[0.008713811376812902, 0.09400552434178801, 0.017309100280260004, 0.07417024225691006, 0.04078085074736555, 0.04342555502534927, 0.07119494994417837, 0.022929096870975413]","[1.7370632263511796, 1.553884269644374, 1.7321124437374822, 1.5307806174471192, 1.7545559915862439, 1.5799583914098472, 1.7235310872070733, 1.6466289306076396]",282,0,345
513.269207239151,"[1.5236509037448345, 1.5770865082296988, 1.659545512104819, 1.4900163100589303, 1.8095449500750216, 1.4273583169827697, 1.8556568930315034, 1.4219333825173013]","[0.09350964228966606, 0.01053204556792671, 0.10061728503674731, 0.0097055754810568, 0.08590611749046285, 0.025904389183707105, 0.058302016589007716, 0.056318488380519935]","[1.6466289306076396, 1.642338252342435, 1.5139479565605478, 1.6816144610777681, 1.4891940434920605, 1.7175901480706364, 1.5218692087424637, 1.7136295219796784]",281,0,343
513.6027858257294,"[1.769942928477102, 1.4330544981715116, 1.5939038050726508, 1.5640666655125746, 1.4829638952538213, 1.7436319963195799, 1.405658579120896, 1.8247347665783331]","[0.030202033635430656, 0.08656729355995878, 0.015160278054398221, 0.10094787307149526, 0.008879105394186876, 0.09103023202905632, 0.02044968661036567, 0.06474848326659306]","[1.5832589131523123, 1.6212149131906592, 1.6208848610164128, 1.5416723391972535, 1.6644517480169503, 1.4895240956663072, 1.709998948062967, 1.506026704378632]",279,0,342
513.9360094070435,"[1.3861288150452096, 1.6967063131932778, 1.3332357040068923, 1.545079394883435, 1.4683165721970564, 1.4441756138257218, 1.6505943702367962, 1.363344090290242]","[0.051524961876674436, 0.03598732424352005, 0.08507964740359293, 0.017309100280260004, 0.10144375512361721, 0.009374987446308825, 0.0959890525502758, 0.015821454123894158]","[1.7076885828432413, 1.5165883739545198, 1.6096630870920319, 1.5875495914175166, 1.5294604087501331, 1.6294662175468217, 1.4703810695600104, 1.6763336262898243]",276,0,340
514.2689998149872,"[1.7569230857599776, 1.3359481712396264, 1.7376645684075647, 1.3695827649255308, 1.6256396716956414, 1.47889519440472, 1.5057486200087886, 1.6628004727841001]","[0.07483141832640601, 0.04292967297322732, 0.04292967297322732, 0.0756578884132759, 0.020945568662487618, 0.09747669870664162, 0.009540281463682812, 0.09615434656764978]","[1.4667504956432988, 1.6205548088421664, 1.4604795043326153, 1.590520060985735, 1.538041765280542, 1.5113075391665758, 1.5832589131523123, 1.4367157477868677]",276,0,338
514.6025965213776,"[1.4059298258441693, 1.7349521011748303, 1.2575578682136075, 1.6668691736332015, 1.295261162748613, 1.5648804056823948, 1.3912825027874045, 1.4580091967126665]","[0.013672631898032375, 0.07698024055226778, 0.043260261007975295, 0.04524378921646309, 0.07499671234377998, 0.022433214818853464, 0.09466670041128393, 0.01086263360267467]","[1.6278159566755892, 1.4014001651424925, 1.6324366871150402, 1.4647701825978199, 1.6020718870843624, 1.5357314000608167, 1.5261598870076682, 1.5802884435840936]",273,0,337
514.93581199646,"[1.5795277287391596, 1.3622591033971485, 1.7390208020239317, 1.3188596276734008, 1.7265434527533543, 1.3386606384723607, 1.606109907619955, 1.444989353995542]","[0.0978072867413896, 0.012846161811162465, 0.0796249448302515, 0.039789086643121654, 0.047227317424950885, 0.07383965422216211, 0.022763802853601425, 0.0959890525502758]","[1.441006426052072, 1.551903956598895, 1.3211974868005938, 1.547283226159444, 1.3848975564301675, 1.5241795739621893, 1.4660903912948058, 1.4485976260597415]",273,0,334
515.2691857814789,"[1.4845913755934619, 1.5808839623555266, 1.273290178163466, 1.6671404203564748, 1.243724285326663, 1.6378457742429453, 1.2806138396918483, 1.527177111147389]","[0.010697339585300697, 0.09830316879351154, 0.016813218228138055, 0.07450083029165804, 0.04524378921646309, 0.04177261485160945, 0.07698024055226778, 0.020945568662487618]","[1.5076769652498645, 1.3773063564224983, 1.5783081305386146, 1.3862177651271537, 1.5948107392509396, 1.4373758521353606, 1.558505000083825, 1.5043764435073994]",270,0,334
515.6024281978607,"[1.384501334705569, 1.3904687626175842, 1.5673216261918554, 1.3031273177235423, 1.687755171325255, 1.2646102830187165, 1.6340483201171174, 1.3104509792519248]","[0.09549317049815385, 0.010697339585300697, 0.0968155226371457, 0.01697851224551203, 0.07383965422216211, 0.052847314015666294, 0.03780555843463386, 0.08326141321247911]","[1.4756619043479542, 1.4740116434767219, 1.297433730254846, 1.4875437826208282, 1.3126161302701849, 1.5159282696060268, 1.3825871912104422, 1.4634499739008338]",269,0,331
515.9358041286469,"[1.5081898405182494, 1.4181359283914734, 1.351680481189485, 1.6212997241232665, 1.2692214773143646, 1.675549068777951, 1.2635252961256227, 1.5781714951227925]","[0.017970276349755926, 0.10045199101937331, 0.01086263360267467, 0.09003846792481242, 0.02954085756593472, 0.05912848667587764, 0.06557495335346296, 0.028549093461690822]","[1.447607469537002, 1.3848975564301675, 1.4895240956663072, 1.3334094172477142, 1.5416723391972535, 1.3548628085737364, 1.5327609304925982, 1.4311048608246772]",268,0,331
516.2691187858582,"[1.3402881188120013, 1.4213908890707545, 1.4582804434359398, 1.3050260447864563, 1.6505943702367962, 1.2396555844775616, 1.6191297503370792, 1.2754601519496533]","[0.09036905595956037, 0.013176749845910427, 0.09896434486300747, 0.017309100280260004, 0.08226964910823521, 0.03962379262574767, 0.04772319947707282, 0.08193906107348727]","[1.4641100782493268, 1.4185628782033104, 1.2697093476181402, 1.407011052104683, 1.2317533475797933, 1.4439768956202905, 1.298753938951832, 1.4146022521123522]",266,0,329
516.6024034023285,"[1.5043923863924216, 1.3693115182022573, 1.344628066384376, 1.5833251828649875, 1.236129377075007, 1.6354045537334845, 1.2434530386033895, 1.548334355562716]","[0.018962040453999823, 0.09433611237653595, 0.013837925915406363, 0.09284846622017011, 0.02524321311421117, 0.0584673106063817, 0.06656671745770686, 0.02871438747906481]","[1.357173173793462, 1.3403405129068906, 1.4251639216882404, 1.2604678867392385, 1.4664204434690524, 1.2971036780805996, 1.465430286946313, 1.3627840607556523]",265,0,329
516.9356291294098,"[1.3139771866544792, 1.3720239854349916, 1.4463455876119093, 1.2391130910310149, 1.5979725059217522, 1.188389953778885, 1.5852239099279013, 1.2187695867855082]","[0.08987317390743842, 0.014994984037024248, 0.10094787307149526, 0.015821454123894158, 0.08045141491712142, 0.044417319129593166, 0.04573967126858504, 0.07979023884762547]","[1.3875379738241396, 1.3733457303315402, 1.2551870519512944, 1.4162525129835848, 1.254196895428555, 1.452228199976453, 1.288852373724437, 1.4132820434153663]",263,0,327
517.2688643932343,"[1.4631628844548614, 1.3590041427178674, 1.3413731057050948, 1.5643379122358478, 1.2393843377542881, 1.645983175941148, 1.2117171719803992, 1.5418244342041538]","[0.02044968661036567, 0.09714611067189367, 0.010366751550552722, 0.09301376023754411, 0.02821850542694286, 0.061938484971235344, 0.061442602919113395, 0.0316896797917965]","[1.3723555738088007, 1.301394356345804, 1.3723555738088007, 1.245615538898146, 1.4357255912641282, 1.2472657997693786, 1.4294545999534447, 1.3400104607326442]",263,0,326
517.6021540164948,"[1.3050260447864563, 1.3807038805797411, 1.4132534873725517, 1.2317894295026324, 1.5819689492486204, 1.1694026831497453, 1.5751877811667847, 1.1881187070556114]","[0.09169140809855224, 0.011193221637422632, 0.09863375682825952, 0.01648263019339008, 0.08293082517773116, 0.035822030226146065, 0.05069849178980451, 0.07317847815266616]","[1.3608037477101733, 1.3548628085737364, 1.2693792954438938, 1.417572721680571, 1.2380243388904766, 1.446947365188509, 1.2872021128532045, 1.4228535564685147]",261,0,325
517.9355595111847,"[1.4713002861530642, 1.2882087479435043, 1.3687690247557105, 1.4829638952538213, 1.2439955320499363, 1.6237409446327273, 1.196256108753814, 1.5890213640537294]","[0.02392086097521931, 0.09235258416804816, 0.01218498574166653, 0.09747669870664162, 0.01648263019339008, 0.07896376876075557, 0.03863202852150377, 0.04689672939020291]","[1.3469415563918206, 1.3357197824674396, 1.3753260433770191, 1.2357139736707512, 1.404370634710711, 1.2225118867008913, 1.4291245477791983, 1.277630599800056]",261,0,324
518.2687532901764,"[1.2260932483138904, 1.4702152992599704, 1.2852250339874964, 1.3020423308304487, 1.4726565197694312, 1.1732001372755732, 1.5667791327453087, 1.1436342444387702]","[0.07698024055226778, 0.020119098575617708, 0.09400552434178801, 0.012350279759040517, 0.09648493460239775, 0.0192926284887478, 0.06987259780518652, 0.052020843928796384]","[1.3895182868696185, 1.3324192607249747, 1.3254881650657981, 1.383907399907428, 1.2426450693299276, 1.4245038173397473, 1.2578274693452665, 1.442986739097551]",258,0,323
518.602098941803,"[1.5092748274113432, 1.176997591401401, 1.4005048913787008, 1.2982448767046209, 1.29580365619516, 1.469944052536697, 1.1948998751374469, 1.5833251828649875]","[0.03879732253887776, 0.08375729526460106, 0.0183008643845039, 0.09615434656764978, 0.010201457533178748, 0.09433611237653595, 0.018135570367129913, 0.07383965422216211]","[1.3053549824367618, 1.3921587042635906, 1.365094425975378, 1.3251581128915517, 1.39314886078633, 1.2601378345649918, 1.4350654869156352, 1.256177208474034]",258,0,321
518.9352738857269,"[1.1504154125206056, 1.5404682005877868, 1.1745563708919402, 1.429528290768957, 1.264339036295443, 1.3367619114094467, 1.4208483956242075, 1.2355868836284603]","[0.04259908493847936, 0.043756143060097244, 0.07698024055226778, 0.021606744731983554, 0.09218729015067419, 0.010366751550552722, 0.09615434656764978, 0.013342043863284414]","[1.453548408673439, 1.3030446172170365, 1.4215333477715288, 1.3700452085890753, 1.356513069444969, 1.3954592260060554, 1.2891824258986837, 1.4311048608246772]",256,0,321
519.2687084674835,"[1.5583704843238326, 1.1748276176152137, 1.5949887919657446, 1.1723863971057529, 1.5165984889397257, 1.21415839248986, 1.4222046292405748, 1.3188596276734008]","[0.0854102354383409, 0.028879681496438797, 0.06012025078012152, 0.057475546502137806, 0.034664972104528194, 0.08359200124722709, 0.017474394297633977, 0.09350964228966606]","[1.2604678867392385, 1.410311573847148, 1.240994808458695, 1.415592408635092, 1.298093834603339, 1.3707053129375684, 1.348591817263053, 1.3139363389671708]",256,0,319
519.60182762146,"[1.32672578264833, 1.4642478713479552, 1.1957136153072672, 1.5673216261918554, 1.1509579059671526, 1.5572854974307389, 1.156382840432621, 1.4715715328763375]","[0.009870869498430773, 0.09565846451552783, 0.017804982332381952, 0.08160847303873929, 0.035491442191398104, 0.052351431963544345, 0.06540965933608898, 0.029706151583308707]","[1.3733457303315402, 1.2218517823523982, 1.3918286520893441, 1.2221818345266449, 1.417572721680571, 1.249576164989104, 1.4060208955819435, 1.3172368607096359]",254,0,318
519.9351873397827,"[1.2076484711312978, 1.3682265313091637, 1.3077385120191904, 1.277087632289294, 1.4631628844548614, 1.1775400848479478, 1.5602692113867467, 1.1411930239293093]","[0.08706317561208073, 0.015821454123894158, 0.09648493460239775, 0.01053204556792671, 0.0949972884460319, 0.017639688315007965, 0.07896376876075557, 0.035822030226146065]","[1.351232234657025, 1.3169068085353892, 1.2683891389211543, 1.3502420781342854, 1.2129403736477429, 1.3898483390438652, 1.2145906345189754, 1.4086613129759153]",253,0,317
520.2686021327972,"[1.5472493686696223, 1.151229152690426, 1.4615354041152209, 1.2057497440683838, 1.3679552845858902, 1.3400168720887278, 1.2602703354463416, 1.5043923863924216]","[0.05169025589404841, 0.06739318754457678, 0.030202033635430656, 0.08937729185531647, 0.014333807967528311, 0.0948319944286579, 0.010697339585300697, 0.09136082006380426]","[1.2376942867162302, 1.3617939042329128, 1.2789508084970422, 1.3126161302701849, 1.3165767563611428, 1.2538668432543085, 1.3449612433463416, 1.1987481301551435]",253,0,316
520.6017923355103,"[1.171301410212659, 1.5491480957325363, 1.0942673408030072, 1.4688590656436034, 1.107558430243405, 1.3771776731771865, 1.1669614626402844, 1.292548695515879]","[0.0230943908883494, 0.06970730378781252, 0.046070259303333, 0.044582613146967154, 0.07598847644802388, 0.02474733106208922, 0.09103023202905632, 0.013507337880658402]","[1.3891882346953721, 1.2159108432159613, 1.403710530362218, 1.2624481997847175, 1.3799467738164701, 1.3149264954899103, 1.3294487911567563, 1.34793171291456]",251,0,316
520.9350912570953,"[1.3001436037675347, 1.1948998751374469, 1.466146598410869, 1.1148820917717874, 1.5228371635750144, 1.0915548735702731, 1.4593654303290335, 1.116509572111428]","[0.09466670041128393, 0.012019691724292556, 0.09251787818542216, 0.024582037044715246, 0.06788906959669873, 0.05020260973768256, 0.0422684969037314, 0.08028612089974742]","[1.2647585650044428, 1.3145964433156638, 1.1670631214274798, 1.3608037477101733, 1.1815854170943256, 1.3680648955435963, 1.2413248606329417, 1.3410006172553837]",251,0,314
521.2685244083405,"[1.3584616492713204, 1.1978835890934545, 1.2648815297419898, 1.3481542737869305, 1.155840346986074, 1.4805226747443605, 1.0929111071866402, 1.502764906052781]","[0.020614980627739657, 0.09334434827229206, 0.01135851565479662, 0.09615434656764978, 0.012846161811162465, 0.0862367055252108, 0.028879681496438797, 0.06078142684961747]","[1.2898425302471765, 1.277630599800056, 1.3195472259293612, 1.2142605823447288, 1.351892339005518, 1.191817034495967, 1.3875379738241396, 1.2132704258219893]",249,0,314
521.6015734672546,"[1.0774500439600552, 1.423018369410395, 1.1026759892244835, 1.3242845621388692, 1.171843903659206, 1.2160571195527738, 1.3115359661450186, 1.1002347687150227]","[0.056318488380519935, 0.03912791057362572, 0.08458376535147098, 0.0192926284887478, 0.09532787648077985, 0.011523809672170607, 0.0978072867413896, 0.014333807967528311]","[1.383907399907428, 1.2083196432082919, 1.293473104163888, 1.2581575215195129, 1.240994808458695, 1.2895124780729301, 1.1832356779655582, 1.3268083737627843]",248,0,312
521.9351348876953,"[1.426273330089676, 1.05168160524908, 1.4637053779014082, 1.0454429306137913, 1.3994199044856073, 1.0807050046393363, 1.315062173547573, 1.1650627355773706]","[0.0872284696294547, 0.030036739618056668, 0.061442602919113395, 0.05648378239789391, 0.03830144048675581, 0.08210435509086124, 0.01962321652349576, 0.09400552434178801]","[1.1680532779502193, 1.358493382490448, 1.1862061475337766, 1.360473695535927, 1.2403347041102022, 1.3231777998460728, 1.282251330239507, 1.2670689302241682]",249,0,312
522.2682390213013,"[1.2279919753768045, 1.3031273177235423, 1.10240474250121, 1.3948087101899591, 1.0288968804941125, 1.4398356662533471, 1.020216985349363, 1.3904687626175842]","[0.011523809672170607, 0.09747669870664162, 0.013342043863284414, 0.08987317390743842, 0.02739203534007295, 0.06507907130134101, 0.05169025589404841, 0.04243379092110537]","[1.3023845128685434, 1.1624423909880288, 1.304694878088269, 1.152540825760634, 1.342650878126616, 1.1683833301244657, 1.3509021824827785, 1.2182212084356867]",247,0,311
522.601420879364,"[1.047070410953432, 1.2922774487926054, 1.0820612382557033, 1.2095471981942116, 1.2041222637287432, 1.1322418820612865, 1.3500530008498444, 1.0614464872869231]","[0.07830259269125962, 0.02441674302734126, 0.09350964228966606, 0.013011455828536453, 0.09714611067189367, 0.010201457533178748, 0.09450140639390996, 0.017804982332381952]","[1.3185570694066218, 1.232413451928286, 1.250236269337597, 1.2650886171786893, 1.1908268779732276, 1.2845616954592327, 1.1495703561924155, 1.3228477476718263]",246,0,310
522.9348347187042,"[1.4390219260835269, 1.0647014479662043, 1.468045325473783, 1.0592765135007358, 1.3996911512088808, 1.093453600633187, 1.3218433416294084, 1.1658764757471907]","[0.08045141491712142, 0.03433438406978022, 0.056318488380519935, 0.0604508388148695, 0.035822030226146065, 0.08144317902136532, 0.01962321652349576, 0.09268317220279614]","[1.1370283735710487, 1.3070052433079944, 1.1357081648740626, 1.3056850346110085, 1.1980880258066504, 1.2746601302318377, 1.2357139736707512, 1.2195414171326728]",247,0,309
523.268078327179,"[1.2407405713706552, 1.2570153747670607, 1.0505966183559863, 1.3454418065541962, 1.0031284417831374, 1.4078285529070833, 0.9882098720030992, 1.3712102452651713]","[0.01053204556792671, 0.09565846451552783, 0.012515573776414504, 0.08987317390743842, 0.02425144900996727, 0.07053377387468245, 0.04590496528595901, 0.046070259303333]","[1.258817625868006, 1.1700335909956983, 1.298753938951832, 1.150560512715155, 1.3350596781189465, 1.156501451851592, 1.345291295520588, 1.202378704071855]",244,0,309
523.6013946533203,"[1.0069258959089653, 1.338931885195634, 1.100506015438296, 1.252132933748139, 1.2119884187036725, 1.1585528142188084, 1.3693115182022573, 1.079348771022969]","[0.07235200806579627, 0.026896153287951002, 0.08904670382056852, 0.013507337880658402, 0.093840230324414, 0.010201457533178748, 0.09202199613330021, 0.016647924210764067]","[1.3218575911490869, 1.2106300084280175, 1.2406647562844486, 1.2426450693299276, 1.179935156223093, 1.2657487215271823, 1.1264667039951608, 1.3030446172170365]",245,0,308
523.9347808361053,"[1.4569242098195727, 1.015063297607168, 1.415965954605286, 1.0215732189657303, 1.3386606384723607, 1.0720251094945867, 1.2518616870248656, 1.1761838512315808]","[0.07830259269125962, 0.03664850031301599, 0.05251672598091833, 0.06574024737083696, 0.030863209704926592, 0.0864019995425848, 0.01482969001965026, 0.09301376023754411]","[1.1221760257299562, 1.299414043300325, 1.138678634442281, 1.2924829476411486, 1.1980880258066504, 1.247595851943625, 1.236374078019244, 1.1868662518822697]",244,0,307
524.2681014537811,"[1.1580103207722616, 1.2966173963649803, 1.0459854240603381, 1.407014812737263, 1.0069258959089653, 1.4124397472027315, 1.0052984155693248, 1.349781754126571]","[0.009870869498430773, 0.09350964228966606, 0.01565616010652017, 0.08210435509086124, 0.03202026782654446, 0.056814370432641884, 0.058302016589007716, 0.03565673620877209]","[1.254196895428555, 1.1307573822603652, 1.2971036780805996, 1.1182153996389983, 1.3225176954975797, 1.1469299387984435, 1.3175669128838823, 1.2093097997310314]",243,0,307
524.6010496616364,"[1.0451716838905178, 1.2689502305910911, 1.1289869213820054, 1.1824225258668695, 1.2841400470944029, 1.086401185828078, 1.414067227542372, 1.0345930616828545]","[0.08160847303873929, 0.0183008643845039, 0.09169140809855224, 0.010366751550552722, 0.09334434827229206, 0.01218498574166653, 0.08425317731672301, 0.02838379944431685]","[1.2796109128455353, 1.2083196432082919, 1.1928071910187066, 1.239014495413216, 1.1234962344269424, 1.2687191910954008, 1.1003925822296874, 1.3043648259140224]",243,0,306
524.9346389770508,"[1.4414631465929877, 0.9922785728522006, 1.3511379877429381, 1.0261844132613784, 1.2781726191823874, 1.086401185828078, 1.1913736677348925, 1.212259665426946]","[0.06160789693648737, 0.05383907811991019, 0.03962379262574767, 0.07879847474338157, 0.021276156697235593, 0.09053434997693437, 0.011854397706918568, 0.09284846622017011]","[1.1201957126844773, 1.2809311215425212, 1.1581517127228245, 1.258817625868006, 1.2000683388521294, 1.206999434511306, 1.2254823562691097, 1.1416491040104995]",242,0,305
525.2679193019867,"[1.1070159367968582, 1.3307944834974315, 1.0204882320726365, 1.408913539800177, 0.9917360794056538, 1.3861288150452096, 1.006112155739145, 1.309365992358831]","[0.01003616351580476, 0.09169140809855224, 0.02044968661036567, 0.07466612430903201, 0.0402849686952436, 0.04954143366818664, 0.06888083370094263, 0.02904497551381277]","[1.245615538898146, 1.0736583561157214, 1.2574974171710198, 1.0756386691612003, 1.2743300780575912, 1.1129345648510545, 1.2644285128301964, 1.1769646866548746]",241,0,304
525.6011190414429,"[1.0511391118025333, 1.2244657679742499, 1.15312787975334, 1.1382093099733017, 1.3001436037675347, 1.0614464872869231, 1.4075573061838098, 1.018860751732996]","[0.0864019995425848, 0.01565616010652017, 0.09251787818542216, 0.009540281463682812, 0.09268317220279614, 0.014333807967528311, 0.08260023714298319, 0.029706151583308707]","[1.2175611040871939, 1.2066693823370593, 1.1561713996773455, 1.2225118867008913, 1.0931314343962646, 1.2545269476028014, 1.0842200256916092, 1.282251330239507]",241,0,304
