"F","T","x","side"
"[-9.815818881401695, -10.996983742837076, -10.996983742837076, -10.996983742837076, 7.39349738858764, 10.616126817930434, 10.616126817930434, -10.996983742837076]","144.1045961380005","0","R"
"[0.17219078008349803, -2.309894958687458, 0.6696572705669542, 0.7304165365802008, 8.655703297183049, 1.6664889785967807, 0.36314847326798727, -0.13160554998273477]","144.4300730228424","0","L"
"[-3.1918904296120005, 5.036461937841246, 5.258947685226627, -3.6844013601542804, -5.564657566835799, -5.565152718575621, -5.565152718575621, -0.09257063949037578]","144.43013763427734","0","M"
"[-10.996983742837076, -10.996983742837076, -10.996983742837076, 8.901505772719885, 10.616126817930434, 9.009762885872735, -10.996983742837076, -10.996983742837076, -10.996983742837076]","144.43017554283142","0","R"
"[0.5096217038356352, 0.6563661811265565, 0.48195453806174615, 8.87622688320434, 0.7344852374293022, 0.743978872743872, -2.3058202568046564, 0.7979569706752829, 1.6550966162192968]","144.73061084747314","0","L"
"[5.250021808288432, 5.258947685226627, -5.507715116756347, -5.565152718575621, -5.565152718575621, -5.565152718575621, 3.244674789507273, 5.258947685226627]","144.73068356513977","0","M"
"[-9.991477606609578, 10.19729060881163, 10.616126817930434, 1.153200930109127, -10.996983742837076, -10.996983742837076, -10.996983742837076, -3.8424335260679148]","144.73072290420532","0","R"
"[2.5691980736507296, 7.004353245894455, 1.3746275043545784, 0.23593376005275224, -3.7716263474446547, 1.1169431172448272, 0.5443412844146333, 5.986364293449302]","145.030987739563","0","L"
"[5.258947685226627, -5.452423172476299, -5.565152718575621, -5.565152718575621, -5.49401591862129, 4.391154094013217, 5.258947685226627, 5.258947685226627, -5.447801756237966]","145.0310516357422","0","M"
"[10.616126817930434, 10.616126817930434, -7.98639752374885, -10.996983742837076, -10.996983742837076, -10.996983742837076, -0.030013013488540408, 10.616126817930434]","145.03109216690063","0","R"
"[3.618109152549053, 0.7849371279581586, 0.38023701683421285, -2.1784179112690447, 1.0434352552377302, 0.46188228053951286, 8.496210223898277, 1.1871960185726436]","145.3556501865387","0","L"
"[-5.565152718575621, -5.565152718575621, 0.850886829897255, 5.087868377244555, 5.258947685226627, 2.0431525772157926, -5.565152718575621, -5.565152718575621]","145.3557116985321","0","M"
"[10.616126817930434, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.884272140546088, 9.54444740815206, 10.616126817930434, 8.58828625935996, -10.996983742837076]","145.35574984550476","0","R"
"[0.9343940724818142, -0.21794301205687489, -0.48795992349055883, 0.5831295658427326, 1.0404515412817221, 8.87622688320434, 1.4383704843238325, 0.45862731986023186, -2.645650393830349]","145.65639638900757","0","L"
"[-5.565152718575621, 2.10778253800902, 5.131010115779164, 5.258947685226627, -5.5547545320393725, -5.565152718575621, -5.565152718575621, -5.565152718575621]","145.65646481513977","0","M"
"[-10.996983742837076, -10.996983742837076, -7.282773924651602, 10.178147582705334, 10.616126817930434, 1.153200930109127, -10.996983742837076, -10.996983742837076]","145.65650272369385","0","R"
"[0.8009406846312905, 1.3450616115177754, 2.167210429759518, 7.2096870154124355, 0.8530200554997877, 0.11034652717715776, -3.5271442344765305, 1.499672243783626]","145.95680928230286","0","L"
"[3.708489802258669, 5.258947685226627, 5.258947685226627, -5.529996945048306, -5.565152718575621, -5.565152718575621, -5.472394292649092, 4.028664313912073, 5.258947685226627]","145.95687222480774","0","M"
"[-10.996983742837076, -0.9541163258392117, 10.616126817930434, 10.616126817930434, -7.293320039485846, -10.996983742837076, -10.996983742837076, -10.996983742837076]","145.95691394805908","0","R"
"[0.16378213166202193, 5.345679533077479, 3.7352877370031714, 1.2845735922278023, 0.7968719837821893, -2.4476198823261686, 0.893164570544254, -0.5914573513137314]","146.28154611587524","0","L"
"[5.258947685226627, -5.4941809692012304, -5.565152718575621, -5.565152718575621, -5.391024356738454, 4.813480308403744, 5.258947685226627, 0.27632482550529097]","146.28161144256592","0","M"
"[0.8898192950604227, 10.616126817930434, 10.616126817930434, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076, 6.901059544611868, 10.616126817930434]","146.28164982795715","0","R"
"[8.042956949308389, 2.087463893117132, 0.587198266691834, 0.0061877854401636845, -0.09471599561754936, 0.8294215905749999, 0.2953367924496317, 8.87622688320434, 1.7513892029813616]","146.58186864852905","0","L"
"[-5.540065030424674, -5.565152718575621, -5.565152718575621, -1.396140119859989, 5.258947685226627, 5.258947685226627, -5.542045637383959, -5.565152718575621]","146.58192944526672","0","M"
"[10.616126817930434, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076, 10.151743408765613, 10.616126817930434, 3.3500282018938092]","146.58196663856506","0","R"
"[-0.17583775926792017, -1.9852770420242267, 1.456544014783152, 0.5039255226468933, 1.6632340179174996, 7.798021158192489, 0.8443401603550381, 0.33412507387773105]","146.88260412216187","0","L"
"[-5.565152718575621, -5.565152718575621, 0.7249327886582801, 5.258947685226627, 5.258947685226627, -5.495666424420694, -5.565152718575621, -5.565152718575621, -5.519928859671939]","146.88266324996948","0","M"
"[-10.996983742837076, -10.996983742837076, -10.996983742837076, -10.693782941352547, 10.616126817930434, 10.616126817930434, -4.079061977661275, -10.996983742837076]","146.8827042579651","0","R"
"[-3.4633072383126313, 1.2135069507301655, 0.14940605532853057, 4.946675603142275, 4.64667672720187, 0.8663111449401854, 0.3311413599217234, -2.992271700660712]","147.20746111869812","0","L"
"[3.670141590227905, 5.258947685226627, 5.258947685226627, -5.468268028150581, -5.565152718575621, -5.565152718575621, -5.3256643270820385, 4.693642145807606]","147.20752453804016","0","M"
"[-10.996983742837076, -10.996983742837076, -0.34903298722443554, 10.616126817930434, 10.616126817930434, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076]","147.20756268501282","0","R"
"[0.8611574571979902, 0.665588569717853, 7.913029768860419, 1.4812274666010334, 0.31513780324859153, 0.6891870346426406, -0.534954818538876, 0.29615053261945196, 0.5790608649936313]","147.5077359676361","0","L"
"[5.258947685226627, 3.0585537259441686, -5.554094329719611, -5.565152718575621, -5.565152718575621, -4.200349473048103, 5.212995948396659, 5.258947685226627]","147.5077965259552","0","M"
"[3.680080376140306, 10.616126817930434, 10.616126817930434, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076, 9.731586990949824]","147.50783348083496","0","R"
"[8.87622688320434, 0.8695661056194665, 0.19389051794537182, -0.8362111110740426, 0.7233641217750918, 1.1294204665154046, 1.4180269800783258, 8.137622055730812]","147.80832505226135","0","L"
"[-3.1143166570399927, -5.565152718575621, -5.565152718575621, -5.565152718575621, 1.100480796131969, 5.258947685226627, 5.258947685226627, -5.48658864252397, -5.565152718575621]","147.8083851337433","0","M"
"[10.616126817930434, 6.729432414003689, -10.996983742837076, -10.996983742837076, -10.996983742837076, -9.084182164775985, 10.616126817930434, 10.616126817930434]","147.80842518806458","0","R"
"[1.4896361150225093, 0.6555524409567363, -3.7862952742227423, 1.1554601519496535, 0.5039255226468933, 4.679497580717954, 5.400742617901983, 1.5615164966899662]","148.1333770751953","0","L"
"[-5.565152718575621, -5.518278353872535, 3.4215393880974347, 5.258947685226627, 5.258947685226627, -5.491870261082064, -5.565152718575621, -5.565152718575621]","148.13343787193298","0","M"
"[-4.585275489705009, -10.996983742837076, -10.996983742837076, -10.996983742837076, -6.130940445098964, 10.616126817930434, 10.616126817930434, -10.996983742837076, -10.996983742837076]","148.13347578048706","0","R"
"[0.6099829914468013, -3.188129037827398, 0.3495861371043161, 0.028701263471857724, 7.415834525100236, 2.4658530720835556, 1.3008483956242074, 0.5701097231256084, -0.9307441947550507]","148.4338881969452","0","L"
"[-5.412976083870533, 4.299085326335909, 5.258947685226627, 5.258947685226627, -5.521249264311463, -5.565152718575621, -5.565152718575621, -1.9112629798541092]","148.43395566940308","0","M"
"[-10.996983742837076, -10.996983742837076, 6.869044483709957, 10.616126817930434, 10.616126817930434, -10.996983742837076, -10.996983742837076, -10.996983742837076]","148.43399333953857","0","R"
"[0.9696561465073591, 0.6059142905977001, 8.87622688320434, 1.5867424419543945, -0.07681371188150349, -1.1496915092576154, 0.9075406468777455, 0.8977757648399022]","148.73408246040344","0","L"
"[5.227045939873448, 5.258947685226627, -0.22840726678135975, -5.565152718575621, -5.565152718575621, -5.565152718575621, -0.5441490262074259, 5.258947685226627, 5.258947685226627]","148.73414659500122","0","M"
"[-10.996983742837076, 9.682739269161342, 10.616126817930434, 7.067405840432102, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.933707053831608]","148.73418831825256","0","R"
"[1.2099807433276113, 8.737077314165075, 1.097413353169141, 0.11333024113316542, -2.9178404796015274, 0.783852141065065, 0.9023869591355506, 3.7423401518082806]","149.05909323692322","0","L"
"[-5.502763599358134, -5.565152718575621, -5.565152718575621, -5.527026034609379, 3.689480990260661, 5.258947685226627, 5.258947685226627, -5.475035101928139]","149.059157371521","0","M"
"[10.586752174422497, 10.616126817930434, -1.8854700921384262, -10.996983742837076, -10.996983742837076, -10.996983742837076, -7.965634860168931, 10.616126817930434, 10.616126817930434]","149.0591950416565","0","R"
"[6.131210043677309, 0.973996094079734, 0.08810429586873719, -3.274784364534989, 0.8033819051407514, -0.3347511326972009, 7.003268259001361, 2.6370097544690854, 1.3125120047249648]","149.35956001281738","0","L"
"[-5.565152718575621, -5.565152718575621, -5.4430152894196935, 4.576283393472078, 5.258947685226627, 5.258947685226627, -5.556900189578599, -5.565152718575621]","149.35962843894958","0","M"
"[-10.659508068141252, -10.996983742837076, -10.996983742837076, -10.996983742837076, 2.1017708788935585, 10.616126817930434, 10.616126817930434, -10.996983742837076]","149.35966682434082","0","R"
"[0.39379935299788393, -1.5935623676908541, 0.8722785728522006, 0.18195566212134123, 8.87622688320434, 1.5148620602869376, 0.3086278818900294, -0.2671110814426866]","149.65999555587769","0","L"
"[-5.565152718575621, -4.049658293562479, 5.18853243382531, 5.258947685226627, 1.8738915034248342, -5.565152718575621, -5.565152718575621, -5.565152718575621, -0.04236203999174777]","149.66005969047546","0","M"
"[-10.996983742837076, -10.996983742837076, -10.996983742837076, 9.58207335601616, 10.616126817930434, 9.095246399002578, -10.996983742837076, -10.996983742837076]","149.6601014137268","0","R"
"[0.007001525609983961, 0.9783360416521086, 0.9132368280664874, 8.87622688320434, 1.6163083347911975, 0.5375601163327977, -2.9107776630046707, 0.740181418618044]","149.98496460914612","0","L"
"[5.258947685226627, 5.258947685226627, -5.528511489828842, -5.565152718575621, -5.565152718575621, -5.565152718575621, 1.7687645083749812, 5.258947685226627]","149.9850242137909","0","M"
"[-10.996983742837076, -10.996983742837076, 10.45638156559513, 10.616126817930434, -0.10284711906254125, -10.996983742837076, -10.996983742837076, -10.996983742837076, -7.927405193894795]","149.9851315021515","0","R"
"[0.8956057910537149, 3.4108766559681585, 6.165115884086487, 1.307629563706043, 0.557632373855031, -3.779504104418072, 0.46812095517480157, 0.15076228894489768, 6.37614583479321]","150.28545832633972","0","L"
"[5.258947685226627, -5.495831475000635, -5.565152718575621, -5.565152718575621, -5.48295752976528, 3.9218843786884805, 5.258947685226627, 5.258947685226627]","150.2855236530304","0","M"
"[10.616126817930434, 10.616126817930434, -7.959702670574669, -10.996983742837076, -10.996983742837076, -10.996983742837076, -5.08390898171163, 10.616126817930434]","150.28577995300293","0","R"
"[3.5988506351966403, 1.0705599275650721, 0.663689842654939, -2.107789745300476, 0.7545574949515353, 0.1884655834799034, 8.700459006523165, 1.2031995752457756]","150.58571696281433","0","L"
"[-5.5118413812548575, -5.565152718575621, -5.565152718575621, -5.414461539089997, 4.8987720213687185, 5.258947685226627, 1.789260966529355, -5.562016757556752, -5.565152718575621]","150.58577919006348","0","M"
"[10.616126817930434, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076, 6.3129065701046105, 10.616126817930434, 10.616126817930434]","150.58582305908203","0","R"
"[0.38023701683421285, -0.19403809434443609, 0.23132256575710408, 0.9775223014822884, 0.724720355391459, 8.87622688320434, 0.7925320362098145, 0.4938893938857767]","150.91053247451782","0","L"
"[-5.565152718575621, -2.8343908734610026, 5.227045939873448, 5.258947685226627, -3.8113252561284807, -5.565152718575621, -5.565152718575621, -5.565152718575621]","150.91059398651123","0","M"
"[-10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076, 9.864598017171161, 10.616126817930434, 3.250682497445614, -10.996983742837076, -10.996983742837076]","150.9106330871582","0","R"
"[-1.7394366950951685, 0.9300541249094395, 0.1437098741397887, 2.100212489110983, 7.673518912209988, 0.8272516167888125, 0.08457808846618267, -3.702084768644833, 1.0925309121502194]","151.21115136146545","0","L"
"[2.2562165656108566, 5.258947685226627, 5.258947685226627, -5.442685188259812, -5.565152718575621, -5.565152718575621, -5.536929069405805, 4.340739418714152]","151.21121430397034","0","M"
"[-10.996983742837076, -6.067334190004927, 10.609855826619752, 10.616126817930434, -7.116343049923682, -10.996983742837076, -10.996983742837076, -10.996983742837076]","151.21125078201294","0","R"
"[0.6447025720257994, 5.78645545839679, 4.3775999777146355, 1.1294204665154046, 0.4149565974132109, -2.586431393133626, 0.5009418086908857, 0.5383738565026179]","151.51135277748108","0","L"
"[5.258947685226627, 5.258947685226627, -5.469423382210164, -5.565152718575621, -5.565152718575621, -5.308168965608352, 5.08605014305344, 5.258947685226627, 2.8046621152577313]","151.51141476631165","0","M"
"[-2.3046781567996435, 10.616126817930434, 10.616126817930434, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076, 1.9192520265352457]","151.5114550590515","0","R"
"[8.37903163944416, 1.7950599254283826, 1.0434352552377302, 0.45618609935077103, -0.08386612668661247, 1.0700174341185251, 0.5682109960626943, 8.87622688320434]","151.83654046058655","0","L"
"[-5.547327255942053, -5.565152718575621, -5.565152718575621, -4.510479512756194, 5.227376527908196, 5.258947685226627, -3.688362574072851, -5.565152718575621]","151.83660435676575","0","M"
"[10.616126817930434, 10.616126817930434, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076, 10.29630626108558, 10.616126817930434, 6.898419127217895]","151.8366413116455","0","R"
"[1.5601602630735991, 0.32842889268898917, -1.596550482404909, 0.8682098720030992, 0.3786095364945723, 1.8124197157178816, 7.751637968512733, 0.8421701865688508, 0.23945996745530673]","152.1370484828949","0","L"
"[-5.565152718575621, -5.565152718575621, 0.29797834178128274, 5.258947685226627, 5.258947685226627, -5.491210058762302, -5.565152718575621, -5.565152718575621]","152.13711762428284","0","M"
"[-10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076, 10.58543196572551, 10.616126817930434, -2.560421441530072, -10.996983742837076]","152.1371555328369","0","R"
"[-3.678451497724581, 0.8299640840215468, 0.5994043692391379, 4.697399864454, 4.962679159815407, 1.3740850109080314, 0.9175767756388621, -2.862696180787606]","152.43745398521423","0","L"
"[-5.548977761741457, 2.7294533373525693, 5.258947685226627, 5.258947685226627, -5.491045008182362, -5.565152718575621, -5.565152718575621, -5.420073258807972, 4.332970599897576]","152.4375123977661","0","M"
"[-10.996983742837076, -10.996983742837076, -5.088193340863042, 10.616126817930434, 10.616126817930434, -10.490770230793341, -10.996983742837076, -10.996983742837076]","152.43755197525024","0","R"
"[1.0711024210116191, 0.40302174158918025, 8.156066832913405, 1.6881887164586544, 0.17381826042313858, 0.5109779374520023, -0.5824930071715669, 0.6362939236043234]","152.7623529434204","0","L"
"[5.258947685226627, 5.258947685226627, -5.47899631584671, -5.565152718575621, -5.565152718575621, -4.991601953282584, 5.258947685226627, 5.258947685226627]","152.7624180316925","0","M"
"[-10.996983742837076, -0.5991736484491714, 10.616126817930434, 10.616126817930434, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076, 9.387672625384974]","152.7624547481537","0","R"
"[0.36043600603525305, 8.87622688320434, 1.3689313231658367, 0.4317738942561631, -0.9228664377816332, -0.043721611642146, 1.2091670031577908, 1.3220056400395346, 8.46393186382874]","153.0627977848053","0","L"
"[-1.0766021970952926, -5.553269076819909, -5.565152718575621, -5.565152718575621, -0.34971944303758484, 5.258947685226627, 5.258947685226627, -5.507385015596466]","153.06286454200745","0","M"
"[10.616126817930434, 9.43321982543099, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.586673962567252, 10.602924730960574, 10.616126817930434]","153.06290292739868","0","R"
"[1.082766030112376, 0.8747197933616614, -3.085718197172973, 0.9707411334004529, 0.35772353880251884, 3.94360522047716, 5.184287732729793, 1.1364728813205138]","153.3632733821869","0","L"
"[-5.565152718575621, -5.565152718575621, -5.515142392853667, 3.297568875066948, 5.258947685226627, 5.258947685226627, -5.48279247918534, -5.565152718575621, -5.565152718575621]","153.36340403556824","0","M"
"[-2.7291592788779835, -10.996983742837076, -10.996983742837076, -10.996983742837076, -8.301133138333332, 10.616126817930434, 10.616126817930434, -10.996983742837076]","153.36344408988953","0","R"
"[0.25085232983279043, -3.4326111507955224, 0.4930756537159564, 0.03575367827696671, 7.262308879727479, 2.5523807768077775, 0.5646847886601399, 0.618120393145004]","153.68796253204346","0","L"
"[-5.461500954373022, 4.506859906175006, 5.258947685226627, 2.635401041466773, -5.558715745957944, -5.565152718575621, -5.565152718575621, 2.771438017765561]","153.6880292892456","0","M"
"[-10.996983742837076, -10.996983742837076, -10.996983742837076, 6.807984831474355, 10.616126817930434, 10.616126817930434, -10.996983742837076, -10.996983742837076, -10.996983742837076]","153.68806886672974","0","R"
"[-1.4574673248052652, 0.9208317363181432, 0.3056441679340217, 8.87622688320434, 1.7673927596544936, 0.708716798718327, -0.7791652847148136, 0.5665835157230539, 1.4831261936639475]","153.9884991645813","0","L"
"[5.2529971006011635, 5.258947685226627, -4.357972776891226, -5.565152718575621, -5.565152718575621, -5.565152718575621, 3.130952505553973, 5.258947685226627]","153.9885663986206","0","M"
"[-8.323543632356103, 10.178807687053826, 10.616126817930434, 6.560445700789483, -10.996983742837076, -10.996983742837076, -10.996983742837076, -2.711362710095196]","153.98860335350037","0","R"
"[1.069746187395252, 8.639699740509917, 1.2276117803403834, 0.31106910239949015, -3.0944108945229507, 0.5958781618365834, 1.0279741920111447, 3.682394625964854]","154.28900623321533","0","L"
"[5.258947685226627, -5.494841171520992, -5.565152718575621, -5.565152718575621, -5.47156903974939, 3.8116332691000343, 5.258947685226627, 5.258947685226627, -5.553434127399849]","154.28913950920105","0","M"
"[10.616126817930434, 10.616126817930434, -2.8978971162258946, -10.996983742837076, -10.996983742837076, -10.996983742837076, 1.5687366174854662, 10.616126817930434]","154.2891809940338","0","R"
"[6.043868598783267, 0.804466892033845, 0.029243756918404556, -3.668400566413669, 0.8098918264993135, 0.5706522165721551, 6.5421488294365435, 3.8719960855329765]","154.61380171775818","0","L"
"[-5.565152718575621, -5.565152718575621, -5.436083165062195, 3.9504802436941797, 5.258947685226627, 3.9048590948989603, -5.559871100017526, -5.565152718575621]","154.61401343345642","0","M"
"[10.616126817930434, -8.803391857314226, -10.996983742837076, -10.996983742837076, -10.996983742837076, 8.511054050586278, 10.616126817930434, 10.616126817930434, -10.996983742837076]","154.61405897140503","0","R"
"[0.9503976291549462, 0.42282275238814016, -2.4476198823261686, 0.6436175851327057, 0.27228082097139084, 8.87622688320434, 2.1398145107089026, 0.8980470115631757, -0.06379386916437924]","154.91396808624268","0","L"
"[-5.565152718575621, 1.4570199916076496, 5.083901320827579, 5.258947685226627, -4.362429142549618, -5.561686656396871, -5.565152718575621, -5.565152718575621]","154.91400575637817","0","M"
"[-10.996983742837076, -10.996983742837076, -10.996983742837076, 9.253011338292403, 10.616126817930434, 7.067405840432102, -10.996983742837076, -10.996983742837076]","154.9140226840973","0","R"
"[0.13286000520885183, 1.0662199799926975, 1.0447914888540972, 8.87622688320434, 0.9289691380163457, 0.38701818491604834, -3.1544448355962342, 1.085207250621837]","155.214777469635","0","L"
"[2.9312773325662023, 5.258947685226627, 5.258947685226627, -5.506559762696764, -5.565152718575621, -5.565152718575621, -5.563337162196276, 3.4446805505297924, 5.258947685226627]","155.21484088897705","0","M"
"[-10.996983742837076, -3.9785443206473823, 10.616126817930434, 10.616126817930434, -1.7167322547905148, -10.996983742837076, -10.996983742837076, -10.996983742837076]","155.21488332748413","0","R"
"[0.9094393739406593, 3.1339337515059946, 7.257155191985285, 0.7624236499264646, 0.264685912719735, -5.2664986448486415, 1.2186606384723606, -0.10800708505794704]","155.53949904441833","0","L"
"[5.258947685226627, -5.5044141051575375, -5.565152718575621, -5.565152718575621, -5.463646611912249, 4.222884784326503, 5.258947685226627, 3.3102965144047447]","155.5395646095276","0","M"
"[0.6013536947689846, 10.616126817930434, 10.616126817930434, -10.141100610820422, -10.996983742837076, -10.996983742837076, -10.996983742837076, 2.002425174445363, 10.616126817930434]","155.53960418701172","0","R"
"[6.35634482399425, 4.382482418733557, 0.8755335335314817, 0.3723708618592836, -2.9778744206748113, 1.128877973068858, 0.5128766645149162, 8.561580684207172, 2.310428699647885]","155.84011912345886","0","L"
"[-5.532472703747413, -5.565152718575621, -5.565152718575621, -5.217226096061168, 5.167209505584066, 5.258947685226627, 0.5426134874947771, -5.562676959876514]","155.8401861190796","0","M"
"[10.616126817930434, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076, 9.751390121404613, 10.616126817930434, 8.687631963808155]","155.84022521972656","0","R"
"[1.0439777486842767, 0.01785139454092083, -0.6664318659572895, 1.053200137275573, 0.7534725080584417, 8.87622688320434, 2.2830327805972694, 0.00835775922635107]","156.14056062698364","0","L"
"[-5.565152718575621, -5.565152718575621, -2.108993574622759, 5.2293600561166835, 5.258947685226627, -5.532307653167472, -5.565152718575621, -5.565152718575621, -5.565152718575621]","156.14062452316284","0","M"
"[-10.996983742837076, -10.996983742837076, -10.996983742837076, -10.083756111409219, 10.405223478586922, 10.616126817930434, -0.015841671680024406, -10.996983742837076]","156.14066576957703","0","R"
"[-2.465820217402684, 0.8801447278271298, 0.573093437081616, 2.144696951727824, 7.796393677852848, 1.4272493686696222, 0.39922428746335237, -5.267313585225202]","156.4653959274292","0","L"
"[2.097369014914459, 5.258947685226627, 5.258947685226627, -5.525705629969855, -5.565152718575621, -5.565152718575621, -5.540560182164494, 3.6760921748533684]","156.4654586315155","0","M"
"[-10.996983742837076, -10.996983742837076, -8.898636456910996, 10.616126817930434, 10.616126817930434, -9.235123433341109, -10.996983742837076, -10.996983742837076, -10.996983742837076]","156.4654951095581","0","R"
"[0.27851949560667955, 1.0857497440683836, 5.799475301113914, 5.428409783675873, 1.6445179940116335, 0.4803270577221056, -4.177195008179554, 0.6151366791889964, 0.8994032451795427]","156.76600670814514","0","L"
"[5.258947685226627, 5.258947685226627, -5.520589061991701, -5.565152718575621, -5.565152718575621, -5.439879328400825, 5.039437230153978, 5.258947685226627]","156.7660744190216","0","M"
"[4.871238672995912, 10.616126817930434, 10.616126817930434, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076, 8.96784625974343]","156.76611185073853","0","R"
"[8.265921755839141, 2.3125986734340724, 0.43285888114925675, 0.5191153391502049, -1.2420514186011289, 0.9292403847396192, 0.5269814941251342, 8.87622688320434]","157.06616711616516","0","L"
"[-0.7484816441736935, -5.533297956647115, -5.565152718575621, -5.565152718575621, -1.3753437467874932, 5.222417707386977, 5.258947685226627, -5.5649876679956805, -5.565152718575621]","157.0662841796875","0","M"
"[10.616126817930434, 9.771193251859403, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.925467901617354, 10.462322504731567, 10.616126817930434]","157.06631350517273","0","R"
"[1.113416909842273, 0.43638508855181124, -1.8809646738244936, 0.9240866969974243, 1.1806860972140818, 1.5552778220546775, 8.399375143689666, 1.3879185937949763]","157.39111137390137","0","L"
"[-5.565152718575621, -5.565152718575621, 1.6160328363214211, 5.258947685226627, 5.258947685226627, -5.554919582619313, -5.565152718575621, -5.565152718575621]","157.39117217063904","0","M"
"[-0.616970217231959, -10.996983742837076, -10.996983742837076, -10.996983742837076, -9.173494574778493, 10.616126817930434, 10.616126817930434, -8.634654019966314, -10.996983742837076]","157.391211271286","0","R"
"[0.49795809473487807, -5.369996072671814, 1.2840310987812553, 1.157087632289294, 4.887543817468669, 6.4377188409762764, 0.780597180385784, 0.3197489975442397, -3.5415415144624314]","157.69162678718567","0","L"
"[-5.537754322305507, 3.6670010038977994, 5.258947685226627, 5.258947685226627, -5.522899770110867, -5.565152718575621, -5.565152718575621, -5.493685817461409]","157.69168782234192","0","M"
"[-10.996983742837076, -10.996983742837076, 3.020966184170052, 10.616126817930434, 10.616126817930434, -10.996983742837076, -10.996983742837076, -10.996983742837076]","157.691725730896","0","R"
"[0.6417188580697918, 0.7211941479889045, 7.571801390982454, 3.065308330517819, 0.637378910497417, 0.5890969937547479, -1.601168477872085, 0.7355702243223958]","157.99224472045898","0","L"
"[4.658930402159069, 5.258947685226627, 0.2659113024107301, -5.559045847117824, -5.565152718575621, -5.565152718575621, -4.886629784440462, 5.246385339906204, 5.258947685226627]","157.9923074245453","0","M"
"[-10.996983742837076, 7.96448765003408, 10.616126817930434, 10.616126817930434, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.993028949774233]","157.99234819412231","0","R"
"[0.7795121934926902, 8.87622688320434, 2.1159447990608413, -0.01171449829588217, -0.9560073464284234, 0.015138927308186612, 0.8546475358394282, 1.2672138019383032]","158.31698083877563","0","L"
"[-4.897688173296472, -5.565152718575621, -5.565152718575621, -5.565152718575621, 0.6386493115890611, 5.258947685226627, 5.258947685226627, -5.56119150465705]","158.317040681839","0","M"
"[10.047776973877967, 10.616126817930434, 1.9981344961801584, -10.996983742837076, -10.996983742837076, -10.996983742837076, -9.537994668737067, 10.564308626573734, 10.616126817930434]","158.31707954406738","0","R"
"[8.87622688320434, 1.31766569246716, 0.1434386274165153, -4.758519143459317, -0.04833280593779417, 1.2864723192907164, 3.937909039288418, 6.481389563423297, 0.9864734433503114]","158.61759066581726","0","L"
"[-5.565152718575621, -5.565152718575621, -5.561026454077109, 2.465148203571571, 5.258947685226627, 5.258947685226627, -5.521084213731522, -5.565152718575621]","158.61765885353088","0","M"
"[-6.272653863184124, -10.996983742837076, -10.996983742837076, -10.996983742837076, -7.423828210559622, 10.616126817930434, 10.616126817930434, -10.996983742837076]","158.61769604682922","0","R"
"[0.3826782373436737, -4.96741552665097, 0.4871082258039412, 0.8579024965187093, 6.874968558893033, 3.8150342736455576, 0.8242679028328049, 0.9409039938403764]","158.9180052280426","0","L"
"[-5.565152718575621, -5.462491257852665, 4.362723523024893, 5.258947685226627, 1.9585220403203134, -5.564822617415739, -5.565152718575621, -5.565152718575621, -1.7293772407597419]","158.91807174682617","0","M"
"[-10.996983742837076, -10.996983742837076, -10.996983742837076, -2.8807596796202475, 10.616126817930434, 10.616126817930434, -10.996983742837076, -10.996983742837076]","158.91811656951904","0","R"
"[-2.3693856061763685, 0.8234541626629847, 0.8291503438517265, 8.87622688320434, 1.7701052268872277, 0.16296839149220166, -0.48116875368588874, 0.06260710388103549]","159.24285864830017","0","L"
"[5.220930061230611, 5.258947685226627, -3.192880733091643, -5.565152718575621, -5.565152718575621, -5.565152718575621, -0.3855354188846608, 5.258947685226627]","159.24291849136353","0","M"
"[-10.996983742837076, -10.996983742837076, 9.60187648647095, 10.616126817930434, 4.025975054750635, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.762662253863706]","159.24295592308044","0","R"
"[0.9533813431109538, 0.8885533762486059, 8.87622688320434, 1.5956935838224173, 0.710615525781241, -3.8449709813350923, 0.2573622511913526, 1.1210118180939288, 3.2771520213943615]","159.54328393936157","0","L"
"[5.258947685226627, -5.562676959876514, -5.565152718575621, -5.565152718575621, -5.562511909296574, 3.2823618254685414, 5.258947685226627, 5.258947685226627]","159.54333090782166","0","M"
